	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
178	178	0.001585	10	3	89.01009368896484	50.909175872802734	114.29461669921875	25.714731216430664	7922.79736328125	514.2249755859375	1516030	38.303932189941406	21.915197372436523	2591.744140625	1812.8675537109375	28.606374740600586	139561.59375	45668.578125	70.44988250732422	1966869.375	1544754.5	7.111111164093018	0.03835887089371681	111.03384399414062	25.551692962646484	35.04316329956055	21.752159118652344	19.725088119506836	981211836129003067	0.009843792724609375	42	0	12500	25	0.4125	0.5875	1.0	1590114931439245674	True	True	True
181	181	0.001	16	5	125.13916778564453	59.62703323364258	192.14974975585938	38.00468063354492	15659.8134765625	104.67797088623047	7392830	62.101253509521484	33.9406623840332	3555.3837890625	3690.671875	35.34214782714844	267004.21875	60636.94140625	68.19563293457031	10233388.0	7500233.5	7.33865213394165	0.02665535733103752	188.5249786376953	37.89140701293945	58.47649002075195	33.827388763427734	2.7902286052703857	4980573621573653097	0.009498491821289062	42	2	12500	60	0.39449999999999996	0.6039	0.9984	1590167173225078765	True	True	True
184	184	0.003162	16	4	113.20931243896484	56.00790786743164	154.8878173828125	31.957223892211914	12816.3505859375	75.98638916015625	5629230	50.611549377441406	27.946598052978516	3136.8857421875	2847.919189453125	31.495649337768555	218526.296875	53502.01953125	68.19563293457031	7438269.0	5462425.0	4.29680871963501	0.041954945772886276	151.71665954589844	31.835256576538086	47.440391540527344	27.824630737304688	3.188004732131958	-3898319721660655299	0.00979048553466797	42	2	12500	19	0.36934	0.6305	0.99984	1590115173573325175	True	True	True
185	185	0.003162	12	2	88.92025756835938	59.582305908203125	83.51568603515625	19.96540641784668	7906.8134765625	687.0216064453125	1186530	29.351694107055664	16.09654998779297	3550.051513671875	1375.287109375	35.17674255371094	171321.125	76932.7890625	86.65917205810547	1615137.625	1378379.625	9.988720893859863	0.040923621505498886	80.31964111328125	19.737117767333984	26.15564727783203	15.868260383605957	28.115413665771484	-1575375827339164790	0.009788772430419921	42	1	12500	37	0.35209999999999997	0.6479	1.0	1590114807000591672	True	True	True
187	187	0.01	16	3	96.61003112792969	50.61695861816406	116.89379119873047	25.844690322875977	9333.4990234375	40.77456283569336	3865630	40.004005432128906	22.000200271606445	2562.076904296875	1669.76025390625	31.74100112915039	175741.25	48257.23046875	75.30709838867188	5157438.5	3911293.25	5.224489688873291	0.04722808673977852	113.84102630615234	25.69205093383789	36.95124053955078	21.847562789916992	1.9257045984268188	6070358833646617446	0.009474622955322266	42	3	12500	15	0.34419999999999995	0.6558	1.0	1590114644452258838	True	True	True
192	192	0.001585	16	6	130.10595703125	58.82360076904297	225.43109130859375	43.932395935058594	16927.564453125	27.150365829467773	9156430	73.57196807861328	39.93610382080078	3460.2158203125	3814.28857421875	42.23154830932617	288617.96875	59014.44921875	68.19563293457031	11561112.0	7936484.0	4.095424175262451	0.03297054395079613	222.01895141601562	43.84260559082031	70.15982818603516	39.846309661865234	0.8951622843742371	-8481762122677257250	0.00884818344116211	42	0	12500	79	0.38996	0.6098	0.99976	1590167171478100298	True	True	True
196	196	0.001	12	4	106.97514343261719	56.75696563720703	151.97425842285156	31.845163345336914	11443.681640625	485.9485168457031	3171930	49.3956413269043	27.899831771850586	3221.353515625	2798.23095703125	29.960662841796875	222962.484375	62778.625	77.92627716064453	4099019.75	3096566.0	5.367293834686279	0.03882060945034027	148.72544860839844	31.7202091217041	46.14683532714844	27.774877548217773	18.864816665649414	1341775228232666432	0.00976724609375	42	2	12500	26	0.42500000000000004	0.575	1.0	1590115687095427805	True	True	True
198	198	0.003162	12	4	98.44161987304688	49.53093719482422	148.35565185546875	31.70598602294922	9690.7509765625	91.69863891601562	3171930	48.737571716308594	27.874521255493164	2453.31396484375	2226.77392578125	30.757347106933594	150339.421875	38076.01953125	62.04591751098633	4139935.25	3053691.0	4.403117656707764	0.04270905628800392	145.20230102539062	31.58470344543457	45.584228515625	27.753238677978516	3.9163622856140137	-6747634100443282140	0.009812550354003906	42	4	12500	20	0.36495999999999995	0.6348	0.99976	1590115185821746249	True	True	True
199	199	0.003162	10	6	97.10408020019531	44.81539535522461	204.54104614257812	43.382659912109375	9429.203125	14.321250915527344	3585280	68.94226837158203	39.81427001953125	2008.419677734375	2054.75	43.22559356689453	133661.640625	28486.806640625	56.69204330444336	4576665.0	3195022.0	3.8482112884521484	0.03952980414032936	201.3103485107422	43.29764175415039	65.7115707397461	39.729251861572266	0.5661162734031677	1817495499038860681	0.00987103790283203	42	1	12500	68	0.3772000000000001	0.6224	0.9996	1590115014730529836	True	True	True
201	201	0.01	12	4	87.11599731445312	41.807952880859375	142.21241760253906	31.469707489013672	7589.19677734375	16.688417434692383	3171930	48.53059387207031	27.866561889648438	1747.9051513671875	1477.5350341796875	33.42552947998047	107583.21875	24794.52734375	56.69204330444336	4003217.25	2842413.75	4.127992153167725	0.04464507848024368	139.10340881347656	31.35013198852539	45.42158126831055	27.746984481811523	0.7450556755065918	1534727104028171244	0.009622982482910157	42	2	12500	20	0.3398	0.6598	0.9996	1590114391354979160	True	True	True
204	204	0.001	16	4	124.0781478881836	65.81475830078125	158.77342224121094	32.10667037963867	15395.3896484375	456.2043762207031	5629230	51.20611572265625	27.969465255737305	4331.58203125	3679.7392578125	30.563201904296875	321753.8125	90542.8828125	83.59183502197266	7208107.0	5427595.0	5.042782306671143	0.03741263970732689	155.4876708984375	31.980295181274414	47.92036819458008	27.84309196472168	17.06781005859375	5812349128615729751	0.009823143920898437	42	0	12500	23	0.4214	0.5786	1.0	1590115471399696895	True	True	True
205	205	0.001585	12	2	91.69947052001953	61.82464599609375	84.2779312133789	20.019851684570312	8408.791015625	1024.5750732421875	1186530	29.41290283203125	16.100921630859375	3822.286865234375	1535.044921875	35.16166305541992	158332.046875	71982.9296875	75.30709838867188	1606748.875	1373634.875	11.497039794921875	0.0370076559484005	80.9813003540039	19.784378051757812	26.11627197265625	15.865447998046875	37.91712188720703	-10688740159849512	0.009239637451171874	42	0	12500	56	0.3628	0.6372	1.0	1590114932607843773	True	True	True
206	206	0.00631	14	2	91.25901794433594	60.13059997558594	84.0796127319336	20.005687713623047	8328.208984375	356.8927307128906	1611780	29.84351921081543	16.13167953491211	3615.689208984375	1314.44580078125	36.8686637878418	156814.890625	68093.3515625	75.30709838867188	2278904.0	1943673.125	10.239999771118164	0.04192434996366501	80.90772247314453	19.779123306274414	26.671630859375	15.90511703491211	14.962496757507324	3429072442328821228	0.009308151397705078	42	0	12500	27	0.3276	0.6724	1.0	1590114406986281448	True	True	True
207	207	0.00631	14	6	106.33677673339844	46.39966583251953	209.7298583984375	43.51920700073242	11307.5107421875	7.789597511291504	7014380	72.2139892578125	39.900367736816406	2152.928955078125	2054.066162109375	46.70856475830078	170142.921875	32412.2890625	60.17998123168945	9010524.0	6110866.0	4.0	0.03961166739463806	206.501220703125	43.434242248535156	68.98535919189453	39.81540298461914	0.30855894088745117	-127866482121014666	0.008650498657226563	42	0	12500	55	0.3614200000000001	0.6385	0.99992	1590114406985267304	True	True	True
208	208	0.01	14	2	87.47713470458984	57.28867721557617	82.9742202758789	19.92673110961914	7652.24951171875	211.96713256835938	1611780	29.808731079101562	16.129196166992188	3281.9921875	1134.192626953125	36.2025146484375	139326.53125	59768.4296875	72.81777954101562	2330833.75	1990718.125	11.807756423950195	0.04580969363451004	79.89096069335938	19.706497192382812	26.72547149658203	15.90896224975586	9.710149765014648	871334127900106982	0.009300837860107422	42	4	12500	25	0.3277	0.6723	1.0	1590114875400752623	True	True	True
209	209	0.01	14	5	96.46147918701172	44.504520416259766	174.54551696777344	37.45454788208008	9304.818359375	13.41598129272461	5663730	61.51101303100586	33.922218322753906	1980.6529541015625	1546.693115234375	43.53240966796875	131898.734375	28093.259765625	56.69204330444336	7249212.5	5065369.0	5.465774059295654	0.03852931782603264	171.2891845703125	37.352787017822266	58.254676818847656	33.820457458496094	0.516908586025238	-5083040002587004113	0.009719740905761718	42	3	12500	34	0.3545999999999999	0.6438	0.9984	1590115228321753189	True	True	True
211	211	0.001	10	3	90.99127960205078	52.638797760009766	114.87001037597656	25.743499755859375	8279.4111328125	677.2615356445312	1516030	38.425537109375	21.921276092529297	2770.84326171875	1915.1658935546875	28.40534782409668	167026.734375	55912.66015625	80.68451690673828	1951686.0	1538175.5	7.827764511108398	0.03729325160384178	111.58106994628906	25.57905387878418	35.136592864990234	21.7568302154541	25.25728416442871	6568558403331794652	0.009967998199462891	42	0	12500	30	0.44989999999999997	0.5501	1.0	1590115294931657852	True	True	True
212	212	0.003162	10	4	89.8358383178711	45.656612396240234	144.0609588623047	31.54080581665039	8070.478515625	96.47276306152344	2205780	47.583675384521484	27.830141067504883	2084.52587890625	1892.198974609375	30.54052734375	121441.7890625	31383.171875	60.17998123168945	2886216.75	2142135.25	4.746835708618164	0.04167361557483673	140.88307189941406	31.4185791015625	44.40578842163086	27.707914352416992	4.020368576049805	2235019809354273429	0.009220270538330078	42	3	12500	21	0.37336	0.6264	0.99976	1590114986585127755	True	True	True
215	215	0.00631	8	2	73.97815704345703	53.438697814941406	78.1227035522461	19.58019256591797	5472.76708984375	540.41455078125	531030	28.250900268554688	16.017921447753906	2855.69384765625	871.7767333984375	36.951141357421875	87585.796875	45712.62109375	64.0	741573.4375	655623.0625	11.967860221862793	0.046117641031742096	75.046142578125	19.36043930053711	25.174341201782227	15.79816722869873	24.922645568847656	3245632698784002773	0.009984458465576171	42	2	12500	35	0.3477	0.6523	1.0	1590114487090865043	True	True	True
217	217	0.001585	12	3	97.66568756103516	55.50471878051758	117.41686248779297	25.8708438873291	9538.5859375	470.0648193359375	2179230	38.994873046875	21.949743270874023	3080.77392578125	2160.25048828125	28.595434188842773	185848.25	60039.92578125	77.92627716064453	2794281.75	2180315.25	6.2991156578063965	0.038196299225091934	114.15184783935547	25.707592010498047	35.7298583984375	21.7864933013916	17.954736709594727	7096428205270475247	0.009608312377929688	42	3	12500	23	0.4145	0.5855	1.0	1590115401019705097	True	True	True
218	218	0.001585	10	2	85.16508483886719	58.81688690185547	82.21293640136719	19.872352600097656	7253.0927734375	1066.6905517578125	826280	28.911685943603516	16.065120697021484	3459.4267578125	1318.282958984375	36.09316635131836	132060.09375	62998.51171875	72.81777954101562	1093881.625	941535.0	10.239999771118164	0.03728972002863884	78.92389678955078	19.637420654296875	25.622648239135742	15.830188751220703	39.77659225463867	426248914965896853	0.009280406188964843	42	1	12500	64	0.3618	0.6382	1.0	1590114990404007054	True	True	True
221	221	0.00631	16	3	101.58405303955078	54.36912155151367	118.98417663574219	25.949209213256836	10319.3212890625	88.47264099121094	3865630	39.98774719238281	21.999387741088867	2956.00146484375	2035.9410400390625	30.70254898071289	187879.078125	53833.9453125	72.81777954101562	5182365.5	3977199.5	5.516034126281738	0.04107813164591789	115.79190063476562	25.789594650268555	36.795467376708984	21.839773178100586	3.6342906951904297	-5623405005145988537	0.008034032592773438	42	0	12500	16	0.3462200000000001	0.6537	0.99992	1590114390110650719	True	True	True
223	223	0.01	10	4	80.40095520019531	40.60144805908203	138.75332641601562	31.336666107177734	6464.31396484375	20.172786712646484	2205780	47.725372314453125	27.835590362548828	1648.4775390625	1287.6402587890625	34.06099319458008	89003.8515625	22713.021484375	55.06070327758789	2742111.5	1991093.0	4.29680871963501	0.0435173362493515	135.6187286376953	31.21610450744629	44.59077453613281	27.715030670166016	0.8778659701347351	8705854758196026119	0.009803077545166015	42	2	12500	24	0.3527	0.6465	0.9992	1590114322200139176	True	True	True
225	225	0.00631	16	6	112.75259399414062	48.92233657836914	213.6336669921875	43.62194061279297	12713.1494140625	6.904107093811035	9156430	74.02217102050781	39.94795227050781	2393.39501953125	2191.67138671875	49.207061767578125	191290.734375	36030.09765625	60.17998123168945	11601576.0	7790505.0	3.5959396362304688	0.039967358112335205	210.41397094726562	43.537208557128906	70.80247497558594	39.863224029541016	0.2759389281272888	-3434481787209509561	0.009298612518310547	42	4	12500	57	0.35884000000000005	0.6406	0.99944	1590116868382251644	True	True	True
226	226	0.00631	14	2	90.3333740234375	58.82243347167969	83.93121337890625	19.995086669921875	8160.119140625	326.0530090332031	1611780	29.709508895874023	16.122108459472656	3460.078369140625	1317.471923828125	35.1499137878418	148572.015625	63010.38671875	72.81777954101562	2235770.75	1891059.5	9.178390502929688	0.04094391316175461	80.73566436767578	19.766834259033203	26.51395606994629	15.893854141235352	13.349885940551758	3429072442328821228	0.008840988006591798	42	1	12500	27	0.3285	0.6715	1.0	1590114572046559418	True	True	True
227	227	0.01	12	5	90.1768569946289	43.47315216064453	171.09388732910156	37.346683502197266	8131.8671875	15.143256187438965	4164630	60.16471862792969	33.88014602661133	1889.914794921875	1433.266845703125	42.63117218017578	111958.0	26036.44921875	55.06070327758789	5300670.5	3786131.25	5.566990375518799	0.03994343429803848	167.87359619140625	37.24604797363281	56.944427490234375	33.77951431274414	0.6048736572265625	-9155870155226613232	0.008733361206054687	42	3	12500	38	0.3474400000000001	0.6516	0.99904	1590114982789803001	True	True	True
230	230	0.001	8	4	87.17359924316406	46.65000915527344	142.30337524414062	31.473207473754883	7599.2353515625	508.41668701171875	1414630	46.75048065185547	27.798095703125	2176.22314453125	1920.7572021484375	29.015241622924805	138361.453125	39638.515625	72.81777954101562	1832936.0	1392348.125	5.618655681610107	0.04064316675066948	139.10044860839844	31.350017547607422	43.54755783081055	27.67490577697754	20.663663864135742	217228522785232791	0.00998408416748047	42	3	12500	30	0.44189999999999996	0.5581	1.0	1590115921079563864	True	True	True
231	231	0.00631	10	5	86.27357482910156	41.208213806152344	169.166259765625	37.28644561767578	7443.12841796875	17.019153594970703	2895530	58.33802795410156	33.823062896728516	1698.11669921875	1490.2401123046875	39.67540740966797	102477.4296875	23396.31640625	55.06070327758789	3858122.25	2791982.75	6.059171676635742	0.03600456193089485	165.84214782714844	37.18256759643555	55.013919830322266	33.71918487548828	0.6127671599388123	766653553017414007	0.009154966125488282	42	0	12500	37	0.37161999999999995	0.6267	0.99832	1590114224226909644	True	True	True
232	232	0.01	14	2	86.88185119628906	56.463592529296875	82.89640045166016	19.921171188354492	7548.45654296875	204.01539611816406	1611780	29.838443756103516	16.131317138671875	3188.13720703125	1119.8682861328125	36.253868103027344	132968.515625	56172.53515625	70.44988250732422	2294426.25	1948142.25	10.635076522827148	0.04620297625660896	79.82168579101562	19.701549530029297	26.76373291015625	15.91169548034668	9.426118850708008	871334127900106982	0.009977823791503906	42	3	12500	24	0.32620000000000005	0.6738	1.0	1590114716782591592	True	True	True
235	235	0.001	12	3	99.8524169921875	57.559059143066406	118.10984802246094	25.905492782592773	9970.5078125	662.53125	2179230	39.239112854003906	21.961956024169922	3313.04541015625	2277.71630859375	28.387489318847656	208384.84375	69257.53125	83.59183502197266	2748825.75	2150278.0	6.893990993499756	0.03483789041638374	114.75279998779297	25.737640380859375	35.88206481933594	21.794103622436523	23.08119010925293	5914637055047857437	0.009317248992919922	42	4	12500	29	0.4385	0.5615	1.0	1590116043550604017	True	True	True
240	240	0.001585	16	3	112.66093444824219	63.55923843383789	122.61289978027344	26.130645751953125	12692.48828125	472.1998291015625	3865630	40.46049880981445	22.023025512695312	4039.777099609375	2820.793212890625	29.157848358154297	285280.53125	90814.140625	89.89849090576172	4923907.5	3820150.25	6.059171676635742	0.03536618873476982	119.27090454101562	25.963544845581055	37.118499755859375	21.855924606323242	16.699907302856445	-7410018531192978725	0.009117469024658204	42	0	12500	20	0.406	0.594	1.0	1590115110856198448	True	True	True
241	241	0.01	16	6	109.12479400634766	49.59238052368164	210.62461853027344	43.542755126953125	11908.22265625	5.623770713806152	9156430	74.75740051269531	39.96730041503906	2459.404296875	1861.5687255859375	52.76927947998047	184735.625	38170.49609375	62.04591751098633	11466322.0	7866769.0	4.0	0.04561254754662514	207.53704833984375	43.46150207519531	71.66983032226562	39.88604736328125	0.2565145194530487	-6151867090777313790	0.009493612823486328	42	3	12500	50	0.35722	0.6423	0.99952	1590116012359272373	True	True	True
242	242	0.003162	14	5	106.77415466308594	48.485530853271484	181.93231201171875	37.685386657714844	11400.720703125	20.393579483032227	5663730	60.773834228515625	33.8991813659668	2350.84716796875	2369.64794921875	37.67121887207031	182433.03125	37635.05859375	64.0	7815801.5	5586653.5	6.059171676635742	0.034018032252788544	178.55145263671875	37.579734802246094	57.39297103881836	33.79352951049805	0.6937494277954102	7217791444773154338	0.009190373840332031	42	2	12500	45	0.35740000000000005	0.6414	0.9988	1590115527619937681	True	True	True
243	243	0.001	14	4	115.83472442626953	61.35036087036133	155.66102600097656	31.986963272094727	13417.685546875	478.8819274902344	4313080	50.37322235107422	27.93743133544922	3763.866455078125	3253.01953125	30.020055770874023	261419.140625	73347.640625	77.92627716064453	5541594.5	4174397.75	5.271451473236084	0.03729208931326866	152.37205505371094	31.860464096069336	47.08424758911133	27.810932159423828	17.85850715637207	1754727041327055591	0.009621930999755859	42	1	12500	24	0.41869999999999996	0.5813	1.0	1590115519388452804	True	True	True
244	244	0.003162	16	3	108.26464080810547	59.86266326904297	121.20477294921875	26.060237884521484	11721.234375	240.5428466796875	3865630	40.112300872802734	22.005615234375	3583.538818359375	2499.69189453125	29.287405014038086	220694.59375	67488.0703125	75.30709838867188	5097945.0	3955454.5	5.618655681610107	0.04066738486289978	118.00244140625	25.900121688842773	36.90997314453125	21.84549903869629	9.782248497009277	-8900944018555765171	0.009824386749267578	42	1	12500	16	0.3833	0.6167	1.0	1590114929201042367	True	True	True
248	248	0.001	16	6	135.59849548339844	63.9907112121582	228.50302124023438	44.01323699951172	18386.953125	64.88231658935547	9156430	74.0701904296875	39.949214935302734	4094.811767578125	4279.1845703125	42.22734069824219	334745.8125	74565.34375	72.81777954101562	11524365.0	8094955.5	4.403117656707764	0.030268272385001183	225.00537109375	43.92119598388672	70.5725326538086	39.85717010498047	1.963875651359558	92221832124007338	0.009513781127929688	42	1	12500	96	0.3881	0.6115	0.9996	1590167532714882939	True	True	True
249	249	0.003162	16	2	100.31714630126953	64.85501098632812	86.71408081054688	20.193862915039062	10063.53125	580.3809204101562	2102030	30.137123107910156	16.152652740478516	4206.1728515625	1763.754150390625	35.00565719604492	203014.390625	84864.875	80.68451690673828	2864364.75	2407119.5	9.399548530578613	0.03920230269432068	83.47505950927734	19.962505340576172	26.898103713989258	15.921293258666992	22.752269744873047	-5731590468595689123	0.009488757629394532	42	0	12500	33	0.34330000000000005	0.6567	1.0	1590114751592462324	True	True	True
253	253	0.00631	10	5	86.08812713623047	41.663352966308594	169.10858154296875	37.284645080566406	7411.16455078125	17.871936798095703	2895530	58.46723175048828	33.82710266113281	1735.8350830078125	1474.991455078125	40.10022735595703	105059.984375	24623.4609375	56.69204330444336	3852542.25	2805353.5	6.424468040466309	0.03459857776761055	165.74464416503906	37.17951965332031	55.10329055786133	33.72197723388672	0.6183435916900635	766653553017414007	0.008209029846191407	42	3	12500	42	0.37392000000000003	0.6248	0.99872	1590115054842351428	True	True	True
256	256	0.003162	10	3	85.606689453125	48.18387222290039	113.0726318359375	25.65363121032715	7328.505859375	287.96099853515625	1516030	38.04206085205078	21.902103424072266	2321.685546875	1629.9559326171875	28.98824119567871	121029.578125	38357.125	66.0478744506836	1985961.625	1551744.625	6.117855548858643	0.04238656908273697	109.91170501708984	25.495586395263672	34.88113784790039	21.744056701660156	12.205678939819336	-960831693199451593	0.009703277587890625	42	3	12500	20	0.38959999999999995	0.6104	1.0	1590114912409886975	True	True	True
260	260	0.01	12	4	87.30290222167969	42.34617614746094	142.49978637695312	31.48076057434082	7621.796875	17.909645080566406	3171930	48.802547454833984	27.87702178955078	1793.19873046875	1469.064453125	34.00269317626953	111293.9296875	26200.806640625	58.396968841552734	3964897.5	2820911.25	4.031434059143066	0.040948186069726944	139.30433654785156	31.357858657836914	45.60710144042969	27.754119873046875	0.7333675026893616	1534727104028171244	0.008767595825195313	42	0	12500	22	0.34978	0.6495	0.99928	1590114042138656450	True	True	True
262	262	0.001585	16	2	103.43108367919922	67.3782730102539	87.54000091552734	20.252857208251953	10697.98828125	883.3567504882812	2102030	30.285659790039062	16.16326141357422	4539.83154296875	1976.723876953125	35.139427185058594	215812.15625	91595.15625	80.68451690673828	2759426.75	2310138.5	9.178390502929688	0.037183117121458054	84.24810028076172	20.01772117614746	26.993759155273438	15.928125381469727	32.84595489501953	-2851707175462957610	0.00998137908935547	42	1	12500	49	0.3678	0.6322	1.0	1590115472240938005	True	True	True
266	266	0.00631	10	2	79.59719848632812	54.99893569946289	80.40821838378906	19.743444442749023	6335.71533203125	449.36944580078125	826280	28.665611267089844	16.047544479370117	3024.883056640625	1038.4754638671875	34.93797302246094	98297.796875	46941.90234375	62.04591751098633	1146632.375	994493.8125	10.239999771118164	0.04534188285470009	77.314697265625	19.522478103637695	25.572086334228516	15.826578140258789	20.375255584716797	5533540453786753983	0.009996085968017578	42	4	12500	32	0.34019999999999995	0.6598	1.0	1590114763246614706	True	True	True
268	268	0.003162	12	5	99.43545532226562	46.036827087402344	177.91116333007812	37.559722900390625	9887.41015625	22.26862335205078	4164630	59.632293701171875	33.86351013183594	2119.389404296875	2113.87353515625	37.52430725097656	144370.171875	30962.9453125	58.396968841552734	5816607.5	4217964.5	7.185768127441406	0.034771282225847244	174.5522003173828	37.45475769042969	56.27333068847656	33.758541107177734	0.7743085622787476	-615072264321197290	0.00989489730834961	42	0	12500	43	0.37066	0.6279	0.99856	1590114576830805675	True	True	True
270	270	0.001585	8	4	84.76609802246094	44.70551681518555	141.28443908691406	31.434017181396484	7185.29296875	316.7490234375	1414630	46.653594970703125	27.794368743896484	1998.583740234375	1788.7894287109375	29.428386688232422	114986.1796875	31998.845703125	64.0	1846188.125	1395342.75	5.416198253631592	0.040137454867362976	138.06900024414062	31.310346603393555	43.438148498535156	27.670698165893555	12.713500022888184	-3178737438246148975	0.009529373474121094	42	3	12500	28	0.41022000000000003	0.5897	0.99992	1590115200376287884	True	True	True
271	271	0.001	16	2	104.76802062988281	68.53169250488281	87.87315368652344	20.276653289794922	10976.337890625	1009.2996826171875	2102030	30.31810760498047	16.165578842163086	4696.591796875	2081.0693359375	34.900665283203125	246710.734375	105575.828125	89.89849090576172	2755678.0	2310717.5	10.369210243225098	0.03559544309973717	84.53761291503906	20.038400650024414	26.98257064819336	15.927326202392578	35.92646789550781	3878930905162672824	0.009873796691894532	42	0	12500	68	0.3669	0.6331	1.0	1590115294930477227	True	True	True
274	274	0.01	10	2	77.43177795410156	54.09511947631836	79.68885803222656	19.692062377929688	5995.6806640625	314.002197265625	826280	28.922279357910156	16.06587791442871	2926.28173828125	914.1328735351562	37.09821701049805	95952.3984375	46842.0234375	64.0	1136647.125	989041.5625	9.74657917022705	0.04668150842189789	76.62445068359375	19.473175048828125	25.857872009277344	15.846990585327148	14.658096313476562	159914500585748848	0.009361626281738282	42	0	12500	29	0.33699999999999997	0.663	1.0	1590114033680315192	True	True	True
277	277	0.01	16	6	108.92548370361328	49.62007522583008	209.72869873046875	43.5191764831543	11864.7626953125	5.879880905151367	9156430	74.1473617553711	39.95124816894531	2462.152099609375	1836.563720703125	51.629669189453125	178526.75	37064.54296875	60.17998123168945	11325542.0	7736680.0	3.3436734676361084	0.04315279796719551	206.585693359375	43.436466217041016	71.00435638427734	39.868534088134766	0.2537333071231842	-6151867090777313790	0.009943844909667968	42	2	12500	50	0.3516	0.6476	0.9992	1590115420659350885	True	True	True
279	279	0.001	14	2	99.50516510009766	66.25814819335938	86.41389465332031	20.172420501708984	9901.27734375	1146.30419921875	1611780	29.942852020263672	16.138774871826172	4390.142578125	1853.8720703125	35.483741760253906	231025.6875	102446.890625	93.32289123535156	2162278.0	1835495.5	11.967860221862793	0.03709398955106735	83.11959075927734	19.937114715576172	26.64855194091797	15.903468132019043	42.52099609375	3578242393471216772	0.009951927185058594	42	3	12500	72	0.37770000000000004	0.6223	1.0	1590116469104635165	True	True	True
280	280	0.01	14	3	90.60993194580078	48.117923736572266	114.74600219726562	25.737300872802734	8210.16015625	45.692752838134766	2962430	39.48434066772461	21.97421646118164	2315.33447265625	1494.856201171875	31.65242576599121	131384.078125	37066.86328125	64.0	3955512.75	3020614.0	5.618655681610107	0.04493587464094162	111.64348602294922	25.58217430114746	36.38182067871094	21.819091796875	2.05324387550354	-5125843615822465566	0.008778809967041015	42	2	12500	16	0.34324	0.6566	0.99984	1590114461927544743	True	True	True
281	281	0.001585	12	6	113.54487609863281	53.07575225830078	215.893310546875	43.68140411376953	12892.439453125	33.26848220825195	5157330	71.11650085449219	39.87148666381836	2817.03515625	2965.58740234375	42.92888641357422	206300.53125	45094.078125	64.0	6534687.5	4579266.5	4.16094970703125	0.03103061579167843	212.4205322265625	43.59001541137695	67.64372253417969	39.78009796142578	1.032341480255127	-661802221272114476	0.008866112365722656	42	4	12500	80	0.388	0.6116	0.9996	1590117782147614478	True	True	True
283	283	0.01	16	5	102.77088165283203	46.57693862915039	177.860595703125	37.558143615722656	10561.85546875	14.237557411193848	7392830	62.44801712036133	33.951499938964844	2169.4111328125	1691.287109375	43.49366760253906	163851.484375	33672.2734375	62.04591751098633	9515120.0	6598775.5	5.566990375518799	0.040068354457616806	174.6434326171875	37.45760726928711	59.23085021972656	33.8509635925293	0.5704755187034607	7889679010538369184	0.009887596435546875	42	1	12500	34	0.35234	0.6463	0.99864	1590114589987387924	True	True	True
284	284	0.001585	8	3	79.61518096923828	45.87257766723633	110.24626159667969	25.512313842773438	6338.578125	510.1321716308594	972830	37.08019256591797	21.8540096282959	2104.29345703125	1486.851806640625	27.681682586669922	119356.5546875	39638.65234375	75.30709838867188	1256424.625	989309.4375	7.037611961364746	0.03984750807285309	107.02356719970703	25.351179122924805	33.85749816894531	21.692874908447266	20.327495574951172	4444852121170596404	0.00985371810913086	42	3	12500	28	0.4263	0.5737	1.0	1590115174434536657	True	True	True
287	287	0.01	16	5	102.30792999267578	46.13919448852539	177.66180419921875	37.55193328857422	10466.9130859375	13.70805549621582	7392830	62.462921142578125	33.95196533203125	2128.8251953125	1667.0511474609375	44.015872955322266	157496.125	32049.6484375	60.17998123168945	9526937.0	6592522.5	5.778042316436768	0.040120042860507965	174.4459228515625	37.45143508911133	59.24704360961914	33.851470947265625	0.5499677658081055	7889679010538369184	0.009204225311279297	42	0	12500	38	0.35639999999999994	0.642	0.9984	1590114213213475713	True	True	True
288	288	0.01	10	2	77.35181427001953	53.95531463623047	79.63330078125	19.688093185424805	5983.3017578125	306.73260498046875	826280	28.99600601196289	16.071144104003906	2911.17578125	897.3587646484375	37.60821533203125	95754.3671875	46600.328125	64.0	1127056.375	978811.0625	9.178390502929688	0.04635325074195862	76.56183624267578	19.46870231628418	25.924541473388672	15.851753234863281	14.218053817749023	159914500585748848	0.00951913330078125	42	2	12500	29	0.3275	0.6725	1.0	1590114262165817321	True	True	True
