	index	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	seed	train_dataset_size	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
115	115	62.481163024902344	9209.5341796875	1164.15185546875	0.04356885328888893	116.90418243408203	95.96631622314453	85.43490600585938	82.3014907836914	31.98824691772461	28.854833602905273	8.741551399230957	8.517735481262207	4.923932075500488	4.700117111206055	70.44988250732422	162224.90625	14.819605827331543	3160597.5	3367511.0	240724.625	13666.5888671875	2102030	405.9011535644531	17.684646606445312	0.008517515716552734	42	35	-5104500122765514917	0.27649999999999997	1.0	0.7235	0.01	2	16	0	25000	1590950096499940162	True	True	True
116	116	67.4400634765625	10933.7421875	1044.402587890625	0.047003235667943954	119.41300964355469	104.56452178955078	82.9146499633789	79.85710906982422	31.304346084594727	28.246807098388672	8.561532974243164	8.34313678741455	4.875082015991211	4.656686782836914	68.19563293457031	186430.546875	16.0	1876237.0	1954765.625	243130.578125	14259.4677734375	1186530	645.3115844726562	30.33173179626465	0.009963660278320312	42	40	-1502655082125074724	0.27922	0.99992	0.7207	0.01	2	12	2	25000	1590950096821661965	True	True	True
117	117	64.10762023925781	10154.005859375	1114.39306640625	0.04524016007781029	118.48309326171875	100.76708984375	84.19943237304688	81.1036605834961	31.559738159179688	28.46396827697754	8.653303146362305	8.43217658996582	4.893324851989746	4.672198295593262	64.0	162486.3125	18.204444885253906	2546646.5	2676808.75	224634.09375	14038.24609375	1611780	506.0538330078125	22.893957138061523	0.009503530883789062	42	37	-6252416158827624992	0.27635999999999994	0.99996	0.7236	0.01	2	14	0	25000	1590950104358833349	True	True	True
118	118	64.2690200805664	9814.951171875	1113.08203125	0.046326231211423874	117.175048828125	99.07042694091797	84.28477478027344	81.21273040771484	31.607559204101562	28.535512924194336	8.659399032592773	8.439967155456543	4.896739959716797	4.677308082580566	70.44988250732422	172887.75	13.000595092773438	2432490.75	2567378.0	241841.328125	13729.990234375	1611780	496.1717834472656	22.985769271850586	0.009584351959228516	42	37	-6252416158827624992	0.27896	0.99996	0.721	0.01	2	14	3	25000	1590950104354725495	True	True	True
119	119	63.97211456298828	9606.6171875	1100.634033203125	0.04728937894105911	116.13628387451172	98.01335144042969	84.20743560791016	81.15596771240234	31.644620895385742	28.593151092529297	8.653874397277832	8.435912132263184	4.899387359619141	4.681425094604492	68.19563293457031	163804.5625	11.1984281539917	2374973.25	2511325.75	229971.71875	13487.6376953125	1611780	484.2435302734375	22.89957618713379	0.0097592919921875	42	36	-6252416158827624992	0.28245999999999993	0.99996	0.7175	0.01	2	14	4	25000	1590950104517278823	True	True	True
120	120	66.13894653320312	11054.34765625	1070.4063720703125	0.04614729434251785	119.96945190429688	105.13966369628906	82.90725708007812	79.83133697509766	31.15118408203125	28.075267791748047	8.561004638671875	8.341296195983887	4.864142417907715	4.644433975219727	66.0478744506836	182551.28125	16.0	1877915.625	1955949.75	237673.515625	14392.6689453125	1186530	649.2940673828125	29.963165283203125	0.009333570709228516	42	39	-1502655082125074724	0.28512000000000004	0.99992	0.7148	0.01	2	12	4	25000	1590950104454550844	True	True	True
121	121	62.50159454345703	9275.99609375	1164.0533447265625	0.0473441407084465	117.06398010253906	96.31196594238281	85.39675903320312	82.34644317626953	31.940616607666016	28.890304565429688	8.738825798034668	8.520946502685547	4.920530319213867	4.702651023864746	70.44988250732422	163395.4375	13.966859817504883	3146564.5	3351141.0	241383.125	13703.974609375	2102030	402.7893371582031	19.069713592529297	0.009868717651367187	42	35	-5104500122765514917	0.28245999999999993	0.99996	0.7175	0.01	2	16	1	25000	1590950109028782282	True	True	True
122	122	61.82389450073242	9386.1689453125	1177.5673828125	0.046912383288145065	117.46595001220703	96.88224029541016	85.36650085449219	82.3070297241211	31.852510452270508	28.79303741455078	8.736664772033691	8.518131256103516	4.914237022399902	4.695703029632568	75.30709838867188	176733.5625	31.65608024597168	3433720.25	3635699.75	259798.8125	13798.248046875	2102030	398.2845153808594	18.68447494506836	0.009713802947998047	42	35	-5104500122765514917	0.28245999999999993	0.99996	0.7175	0.01	2	16	2	25000	1590950109087570602	True	True	True
123	123	62.17387008666992	9332.0546875	1178.073486328125	0.04598737880587578	117.43231964111328	96.6025619506836	85.44452667236328	82.3651351928711	31.91570472717285	28.83631706237793	8.74223804473877	8.522281646728516	4.918750762939453	4.698794364929199	70.44988250732422	164382.796875	22.47462272644043	3314065.75	3518776.5	242904.375	13790.3515625	2102030	402.8755187988281	18.527189254760742	0.009598092803955079	42	35	-5104500122765514917	0.2845	1.0	0.7155	0.01	2	16	3	25000	1590950128154755988	True	True	True
124	124	63.39569854736328	9199.986328125	1153.972900390625	0.04666806757450104	116.78687286376953	95.91656494140625	85.36595916748047	82.30126190185547	31.987144470214844	28.922449111938477	8.736626625061035	8.517719268798828	4.923853874206543	4.704946517944336	70.44988250732422	162056.75	14.17301082611084	3146970.75	3353375.5	240241.796875	13639.171875	2102030	393.4058532714844	18.35948944091797	0.00996535629272461	42	35	-5104500122765514917	0.27832	0.99992	0.7216	0.01	2	16	4	25000	1590950128984334088	True	True	True
125	125	35.5552978515625	2694.198974609375	1445.135986328125	0.03875194117426872	82.93730926513672	51.905677795410156	111.4578857421875	108.20731353759766	37.99382781982422	34.74325180053711	8.568626403808594	8.406097412109375	4.895423889160156	4.7328948974609375	75.30709838867188	50745.375	9.178390502929688	1165667.5	1392733.0	129524.0859375	6878.59765625	972830	1043.36962890625	40.43259811401367	0.00944171859741211	42	37	-3728266057651948723	0.18945999999999996	0.99996	0.8105	0.001	3	8	2	25000	1590950152344349599	True	True	True
126	126	36.14051055908203	2725.16455078125	1443.658447265625	0.039258960634469986	83.28056335449219	52.20310592651367	111.54501342773438	108.30743408203125	38.08567428588867	34.84809875488281	8.572982788085938	8.411104202270508	4.900015830993652	4.738137245178223	77.92627716064453	53112.78125	8.462809562683105	1152583.875	1378883.0	135139.6875	6935.65234375	972830	1075.9527587890625	42.240787506103516	0.009731294860839844	42	36	-3728266057651948723	0.18810000000000004	1.0	0.8119	0.001	3	8	3	25000	1590950152452568745	True	True	True
127	127	35.956905364990234	2635.93017578125	1432.8135986328125	0.03931185603141785	82.57758331298828	51.341312408447266	111.39613342285156	108.15990447998047	38.058712005615234	34.82248306274414	8.56553840637207	8.403727531433105	4.898667812347412	4.736856460571289	77.92627716064453	51374.3671875	9.62879753112793	1167087.5	1397342.75	132868.234375	6819.0576171875	972830	1022.3897705078125	40.192039489746094	0.009731154174804687	42	37	-3728266057651948723	0.19179999999999997	1.0	0.8082	0.001	3	8	1	25000	1590950152468098851	True	True	True
128	128	36.381858825683594	2697.375244140625	1445.5675048828125	0.03838791698217392	82.93197631835938	51.93626022338867	111.48986053466797	108.22985076904297	38.041419982910156	34.78140640258789	8.57022476196289	8.407224655151367	4.89780330657959	4.734802722930908	77.92627716064453	52571.40625	10.239999771118164	1183366.75	1410115.25	134010.9375	6877.7138671875	972830	1097.175048828125	42.118263244628906	0.00945734649658203	42	36	-3728266057651948723	0.18589999999999995	1.0	0.8141	0.001	3	8	0	25000	1590950152555005156	True	True	True
129	129	37.39678192138672	2788.921875	1433.876953125	0.03935939818620682	83.54151153564453	52.810237884521484	111.56675720214844	108.33173370361328	38.15740966796875	34.92238998413086	8.57406997680664	8.41231918334961	4.903602600097656	4.741851806640625	80.68451690673828	56278.0078125	8.964946746826172	1170577.5	1392790.25	140800.359375	6979.18359375	972830	1000.048583984375	39.36130905151367	0.009843896789550782	42	36	-3728266057651948723	0.18679999999999997	1.0	0.8132	0.001	3	8	4	25000	1590950153524517796	True	True	True
130	130	35.659690856933594	3085.629150390625	1761.31005859375	0.037577979266643524	91.45024108886719	55.548439025878906	115.34293365478516	112.06159973144531	39.00116729736328	35.71982955932617	8.76287841796875	8.598812103271484	4.945790767669678	4.781723976135254	86.65917205810547	66871.875	8.861005783081055	1789320.0	2165988.5	181208.203125	8363.146484375	1516030	974.0320434570312	36.60215377807617	0.00952717269897461	42	32	-8032935375111380948	0.18830000000000002	1.0	0.8117	0.001	3	10	0	25000	1590950155260077408	True	True	True
131	131	35.62226104736328	3128.471923828125	1768.235107421875	0.03851551190018654	91.78917694091797	55.93274688720703	115.50404357910156	112.24735260009766	39.05241775512695	35.79572296142578	8.77093505859375	8.608099937438965	4.948353290557861	4.785518646240234	80.68451690673828	63127.13671875	9.74657917022705	1814897.25	2189152.0	169969.1875	8425.251953125	1516030	1002.0900268554688	38.59600830078125	0.009825894317626952	42	32	-8032935375111380948	0.1848599999999999	0.99996	0.8151	0.001	3	10	1	25000	1590950164369351752	True	True	True
132	132	36.34313201904297	3150.953125	1763.39990234375	0.038309596478939056	91.67084503173828	56.13335037231445	115.44383239746094	112.18177795410156	39.023765563964844	35.76171112060547	8.767923355102539	8.60482120513916	4.946920394897461	4.783817768096924	86.65917205810547	68287.109375	8.36745548248291	1782644.25	2153221.25	182083.40625	8403.54296875	1516030	952.5550537109375	36.492000579833984	0.009834163055419922	42	33	-8032935375111380948	0.18589999999999995	1.0	0.8141	0.001	3	10	2	25000	1590950164369389657	True	True	True
133	133	35.94390106201172	3195.902099609375	1773.994384765625	0.03761063888669014	92.29767608642578	56.53231430053711	115.56305694580078	112.28258514404297	39.08424377441406	35.803775787353516	8.773885726928711	8.609861373901367	4.949944496154785	4.785921096801758	86.65917205810547	69260.9296875	8.181517601013184	1774416.25	2144792.75	184581.734375	8518.8603515625	1516030	1020.8106079101562	38.39333724975586	0.00980279556274414	42	31	-8032935375111380948	0.1905	1.0	0.8095	0.001	3	10	3	25000	1590950173158547514	True	True	True
134	134	35.91054153442383	3137.822265625	1768.2021484375	0.03774094954133034	91.8318862915039	56.01626968383789	115.44566345214844	112.16865539550781	39.028953552246094	35.75194549560547	8.768014907836914	8.604165077209473	4.947179794311523	4.783329486846924	86.65917205810547	68002.6328125	8.758862495422363	1788592.0	2162072.25	182723.625	8433.0947265625	1516030	994.3052978515625	37.52602767944336	0.009789436492919922	42	31	-8032935375111380948	0.18600000000000005	1.0	0.814	0.001	3	10	4	25000	1590950173146488633	True	True	True
135	135	35.384090423583984	3545.02880859375	2100.288330078125	0.036731816828250885	99.60496520996094	59.540138244628906	118.66702270507812	115.36290740966797	39.81987762451172	36.51576614379883	8.929082870483398	8.763877868652344	4.9867262840271	4.821520805358887	86.65917205810547	76824.65625	7.827764511108398	2501160.25	3060249.25	214962.015625	9921.1484375	2179230	922.1395874023438	33.871864318847656	0.009968340759277343	42	29	6307114415779239756	0.18730000000000002	1.0	0.8127	0.001	3	12	0	25000	1590950177324074300	True	True	True
136	136	35.784095764160156	3566.20751953125	2093.330810546875	0.0367862842977047	99.73583221435547	59.71772766113281	118.7269287109375	115.42430114746094	39.89232635498047	36.58969497680664	8.932079315185547	8.766946792602539	4.990348815917969	4.825217247009277	83.59183502197266	74548.78125	8.55980396270752	2530794.25	3088072.5	207899.28125	9947.236328125	2179230	954.6538696289062	35.11817169189453	0.009655215301513672	42	29	6307114415779239756	0.18006	0.99996	0.8199	0.001	3	12	1	25000	1590950179369286078	True	True	True
137	137	35.566795349121094	3576.720703125	2091.111572265625	0.03695361688733101	99.7612075805664	59.805686950683594	118.72711181640625	115.42902374267578	39.88801956176758	36.589927673339844	8.932087898254395	8.767183303833008	4.990133285522461	4.825228691101074	86.65917205810547	77511.265625	6.965246200561523	2455664.0	3011624.5	215636.859375	9952.2998046875	2179230	954.3156127929688	35.26541519165039	0.009768677978515624	42	30	6307114415779239756	0.18400000000000005	1.0	0.816	0.001	3	12	2	25000	1590950180650907727	True	True	True
138	138	36.623985290527344	3668.545166015625	2093.7744140625	0.03662729263305664	100.29647064208984	60.56851577758789	118.78848266601562	115.48152160644531	39.9228401184082	36.61587905883789	8.935155868530273	8.769807815551758	4.9918742179870605	4.826526165008545	83.59183502197266	76687.4453125	8.55980396270752	2554050.25	3102053.0	210242.890625	10059.3828125	2179230	979.5951538085938	35.879920959472656	0.009500718231201171	42	29	6307114415779239756	0.1856	1.0	0.8144	0.001	3	12	4	25000	1590950188933106809	True	True	True
139	139	36.19390106201172	3679.4345703125	2105.0419921875	0.03691841661930084	100.53955841064453	60.65834045410156	118.82275390625	115.52371215820312	39.908058166503906	36.609012603759766	8.936870574951172	8.771917343139648	4.991135120391846	4.826182842254639	83.59183502197266	76915.0	8.001708984375	2523358.75	3072383.5	211263.15625	10108.203125	2179230	987.8939208984375	36.47148132324219	0.009988923187255859	42	29	6307114415779239756	0.19110000000000005	1.0	0.8089	0.001	3	12	3	25000	1590950188932089538	True	True	True
140	140	36.029296875	4015.5830078125	2413.662841796875	0.036196399480104446	107.11894226074219	63.368629455566406	121.4075927734375	118.08879852294922	40.587223052978516	37.268428802490234	9.066112518310547	8.900172233581543	5.0250935554504395	4.859153747558594	93.32289123535156	93708.859375	7.111111164093018	3333757.75	4109383.0	267730.03125	11474.46875	2962430	909.2415771484375	32.91127395629883	0.009807211456298828	42	26	1278568332660657737	0.18359999999999999	1.0	0.8164	0.001	3	14	0	25000	1590950202922323355	True	True	True
141	141	36.06739044189453	4073.1494140625	2428.899658203125	0.03513428941369057	107.46482849121094	63.821231842041016	121.4683837890625	118.11980438232422	40.524131774902344	37.17555236816406	9.069150924682617	8.901721954345703	5.021939277648926	4.8545098304748535	86.65917205810547	88266.3046875	7.4964680671691895	3375294.25	4145169.0	250222.328125	11548.689453125	2962430	922.8592529296875	32.42400360107422	0.009466806640625	42	27	1278568332660657737	0.1825	1.0	0.8175	0.001	3	14	1	25000	1590950203060425206	True	True	True
142	142	36.6767692565918	4061.46826171875	2405.943359375	0.036176733672618866	107.33839416503906	63.72964859008789	121.47526550292969	118.15592956542969	40.66238784790039	37.343048095703125	9.069496154785156	8.903528213500977	5.028851509094238	4.862884521484375	93.32289123535156	94779.3828125	7.742911338806152	3375928.5	4146183.5	268828.0625	11521.529296875	2962430	935.0983276367188	33.82880401611328	0.009976323699951172	42	27	1278568332660657737	0.1814	1.0	0.8186	0.001	3	14	2	25000	1590950211099620149	True	True	True
143	143	36.52711868286133	4127.03515625	2430.09228515625	0.0354764424264431	107.84507751464844	64.24201202392578	121.53904724121094	118.20016479492188	40.60666275024414	37.26777648925781	9.072685241699219	8.905740737915039	5.026065826416016	4.859121322631836	89.89849090576172	92775.953125	7.261606693267822	3357294.75	4122683.5	261414.828125	11630.5625	2962430	954.7496948242188	33.871124267578125	0.009514075775146484	42	27	1278568332660657737	0.18930000000000002	1.0	0.8107	0.001	3	14	3	25000	1590950211458983945	True	True	True
144	144	35.83988952636719	4110.93115234375	2426.129150390625	0.03499492257833481	107.68191528320312	64.11654663085938	121.51559448242188	118.16304016113281	40.56086730957031	37.20831298828125	9.071512222290039	8.903884887695312	5.023776054382324	4.856147766113281	93.32289123535156	95933.40625	8.181517601013184	3411769.75	4177804.25	270551.34375	11595.39453125	2962430	942.9395141601562	32.99809646606445	0.009503386383056641	42	27	1278568332660657737	0.18279999999999996	1.0	0.8172	0.001	3	14	4	25000	1590950214125560669	True	True	True
145	145	36.19268035888672	4673.08544921875	2761.990966796875	0.035639699548482895	115.18232727050781	68.3599624633789	123.94524383544922	120.61094665527344	41.185760498046875	37.85146713256836	9.192995071411133	9.02627944946289	5.055020332336426	4.8883056640625	100.78585052490234	117767.625	7.827764511108398	4410728.0	5416792.0	334303.125	13266.96875	3865630	964.5091552734375	34.37481689453125	0.009897222595214843	42	25	-6337231888696552343	0.17969999999999997	1.0	0.8203	0.001	3	16	0	25000	1590950215134126219	True	True	True
146	146	36.35879135131836	4596.07470703125	2765.62109375	0.03556377813220024	114.75091552734375	67.79435729980469	123.93179321289062	120.59536743164062	41.17546081542969	37.83903503417969	9.19232177734375	9.025501251220703	5.054505348205566	4.887683868408203	93.32289123535156	107252.140625	9.287981986999512	4503603.5	5518439.0	307236.0625	13167.775390625	3865630	931.4990234375	33.12762451171875	0.009845223846435547	42	25	-6337231888696552343	0.18910000000000005	1.0	0.8109	0.001	3	16	1	25000	1590950222542438599	True	True	True
147	147	36.44725036621094	4570.2783203125	2756.331787109375	0.03530092164874077	114.63806915283203	67.60382843017578	123.89832305908203	120.55447387695312	41.18511199951172	37.84126663208008	9.190649032592773	9.023456573486328	5.054987907409668	4.887795448303223	96.94674682617188	110790.8046875	7.111111164093018	4320841.0	5339217.5	318538.1875	13141.8857421875	3865630	919.7251586914062	32.46714782714844	0.009589554748535156	42	25	-6337231888696552343	0.18469999999999998	1.0	0.8153	0.001	3	16	3	25000	1590950231179208789	True	True	True
148	148	35.96721649169922	4480.7705078125	2732.14599609375	0.03508678078651428	114.06665802001953	66.93856048583984	123.78988647460938	120.43995666503906	41.19388198852539	37.84395217895508	9.185226440429688	9.017730712890625	5.055426597595215	4.887929916381836	93.32289123535156	104562.0234375	6.893990993499756	4306544.0	5334349.0	303583.15625	13011.2041015625	3865630	882.8738403320312	30.97719955444336	0.009845770568847657	42	25	-6337231888696552343	0.1773	1.0	0.8227	0.001	3	16	2	25000	1590950231629857833	True	True	True
149	149	35.994380950927734	4664.33154296875	2765.983642578125	0.03513716906309128	115.20630645751953	68.29591369628906	123.92289733886719	120.57440185546875	41.169063568115234	37.8205680847168	9.191877365112305	9.024452209472656	5.05418586730957	4.886760711669922	93.32289123535156	108844.6328125	8.181517601013184	4437467.5	5445737.5	309679.25	13272.49609375	3865630	927.1715698242188	32.57818603515625	0.009785307159423828	42	25	-6337231888696552343	0.18569999999999998	1.0	0.8143	0.001	3	16	4	25000	1590950242781580136	True	True	True
150	150	36.407012939453125	2614.364013671875	1356.7445068359375	0.04215417057275772	81.48963165283203	51.13085174560547	110.65412902832031	107.48770904541016	37.85338592529297	34.68696594238281	8.528438568115234	8.3701171875	4.888401508331299	4.730080604553223	72.81777954101562	47615.31640625	10.369210243225098	1213620.5	1439439.125	120909.984375	6640.56005859375	972830	708.6324462890625	29.871814727783203	0.009730926208496095	42	29	1565004754283736860	0.17359999999999998	1.0	0.8264	0.001584893192461114	3	8	0	25000	1590950242980857015	True	True	True
151	151	36.05711364746094	2660.14453125	1372.77099609375	0.040022097527980804	81.89576721191406	51.57658767700195	110.74613952636719	107.52781677246094	37.79389953613281	34.57557678222656	8.533039093017578	8.372123718261719	4.885427474975586	4.72451114654541	70.44988250732422	46873.96875	9.399548530578613	1202659.75	1426682.75	118147.625	6706.9169921875	972830	732.0001220703125	29.296180725097656	0.009568952484130859	42	27	1565004754283736860	0.16971999999999998	0.99992	0.8302	0.001584893192461114	3	8	1	25000	1590950282170313884	True	True	True
152	152	36.29644775390625	2705.509765625	1369.3316650390625	0.041583217680454254	82.14823913574219	52.014522552490234	110.78691864013672	107.60685729980469	37.839805603027344	34.65974807739258	8.535078048706055	8.376075744628906	4.887722492218018	4.728719711303711	72.81777954101562	49274.5859375	9.62879753112793	1208290.75	1429709.25	122871.9296875	6748.33349609375	972830	727.1542358398438	30.23741340637207	0.009991519622802734	42	29	1565004754283736860	0.17290000000000005	1.0	0.8271	0.001584893192461114	3	8	2	25000	1590950318996022496	True	True	True
153	153	36.04869079589844	2663.393310546875	1379.232421875	0.04084816947579384	82.04027557373047	51.608070373535156	110.84989166259766	107.6520004272461	37.85036849975586	34.65247344970703	8.538227081298828	8.378332138061523	4.888250827789307	4.728355884552002	75.30709838867188	50165.38671875	8.090864181518555	1169359.75	1393942.25	126737.90625	6730.607421875	972830	738.9268188476562	30.183807373046875	0.009582427825927735	42	28	1565004754283736860	0.17300000000000004	1.0	0.827	0.001584893192461114	3	8	3	25000	1590950330824309351	True	True	True
154	154	36.834232330322266	2691.305419921875	1362.028076171875	0.040390875190496445	82.1236343383789	51.87779235839844	110.79969787597656	107.59054565429688	37.93273162841797	34.72357940673828	8.535717010498047	8.375259399414062	4.892368793487549	4.7319111824035645	75.30709838867188	50690.890625	9.287981986999512	1198875.75	1421424.5	126995.546875	6744.29296875	972830	732.5394287109375	29.587907791137695	0.009527978057861328	42	28	1565004754283736860	0.16896	0.99996	0.831	0.001584893192461114	3	8	4	25000	1590950344527181522	True	True	True
155	155	36.06097412109375	3016.86474609375	1667.263427734375	0.04032409191131592	90.15269470214844	54.925994873046875	114.68374633789062	111.47293853759766	38.851200103759766	35.6403923034668	8.72991943359375	8.569379806518555	4.938292503356934	4.777751922607422	77.92627716064453	58795.5703125	8.55980396270752	1829212.5	2203595.75	158358.90625	8127.509765625	1516030	680.2449340820312	27.430259704589844	0.009826601867675781	42	24	-7081529241103549187	0.17579999999999996	1.0	0.8242	0.001584893192461114	3	10	0	25000	1590950367632572604	True	True	True
156	156	35.166805267333984	2933.827880859375	1659.8095703125	0.039214447140693665	89.69093322753906	54.16482162475586	114.61497497558594	111.37626647949219	38.82105255126953	35.58234405517578	8.726480484008789	8.564545631408691	4.936784744262695	4.7748494148254395	75.30709838867188	55256.8046875	7.4964680671691895	1781461.875	2162508.5	151473.578125	8044.462890625	1516030	660.7274169921875	25.910058975219727	0.009790241394042968	42	24	-7081529241103549187	0.16690000000000005	1.0	0.8331	0.001584893192461114	3	10	1	25000	1590950381480440959	True	True	True
157	157	37.2833251953125	3057.579345703125	1639.6380615234375	0.04029373079538345	90.27640533447266	55.29538345336914	114.72526550292969	111.51370239257812	39.05255126953125	35.84099197387695	8.731995582580566	8.571416854858398	4.948359966278076	4.787781715393066	75.30709838867188	57586.64453125	8.001708984375	1818039.875	2188397.25	153457.28125	8149.82958984375	1516030	681.30712890625	27.45240592956543	0.009829188385009766	42	25	-7081529241103549187	0.17400000000000004	1.0	0.826	0.001584893192461114	3	10	2	25000	1590950382433733080	True	True	True
158	158	36.03382110595703	3046.46240234375	1658.522216796875	0.0376819409430027	90.38094329833984	55.19477081298828	114.6772689819336	111.39869689941406	38.865997314453125	35.58742141723633	8.729595184326172	8.565667152404785	4.939032077789307	4.775103569030762	80.68451690673828	61472.91015625	6.965246200561523	1784614.75	2157223.5	164794.53125	8168.71435546875	1516030	666.43408203125	25.112529754638672	0.008772408752441407	42	24	-7081529241103549187	0.16300000000000003	1.0	0.837	0.001584893192461114	3	10	4	25000	1590950384201026771	True	True	True
159	159	36.18451690673828	3021.68896484375	1659.7437744140625	0.038797423243522644	90.24358367919922	54.96989059448242	114.7541732788086	111.50476837158203	38.9522705078125	35.7028694152832	8.733440399169922	8.57097053527832	4.94334602355957	4.7808756828308105	80.68451690673828	60973.19921875	7.577291965484619	1790558.875	2165101.75	164294.078125	8143.9033203125	1516030	682.0695190429688	26.462539672851562	0.00940449691772461	42	25	-7081529241103549187	0.16090000000000004	1.0	0.8391	0.001584893192461114	3	10	3	25000	1590950384175960332	True	True	True
160	160	35.982337951660156	3454.224365234375	1970.088623046875	0.03855838626623154	98.13099670410156	58.77265167236328	117.98960876464844	114.73402404785156	39.70207595825195	36.446495056152344	8.895212173461914	8.732433319091797	4.980835914611816	4.818057060241699	75.30709838867188	65054.1953125	7.827764511108398	2583179.5	3140161.25	181318.328125	9629.693359375	2179230	658.1519775390625	25.37727928161621	0.009838795623779296	42	22	7941648907892076319	0.16096	0.99996	0.839	0.001584893192461114	3	12	0	25000	1590950399265490162	True	True	True
161	161	36.321876525878906	3444.1181640625	1957.2066650390625	0.038472216576337814	98.10769653320312	58.686607360839844	117.9356689453125	114.67784881591797	39.74897003173828	36.49114990234375	8.892515182495117	8.72962474822998	4.983180999755859	4.820289611816406	77.92627716064453	67119.125	7.111111164093018	2553138.5	3111455.5	187534.734375	9625.1201171875	2179230	647.1547241210938	24.897476196289062	0.009200005950927735	42	22	7941648907892076319	0.16715999999999998	0.99996	0.8328	0.001584893192461114	3	12	1	25000	1590950399332115724	True	True	True
162	162	35.107200622558594	3311.7236328125	1957.7303466796875	0.038368746638298035	97.26728820800781	57.547576904296875	117.78980255126953	114.52928924560547	39.645423889160156	36.384910583496094	8.885222434997559	8.722196578979492	4.97800350189209	4.814977645874023	77.92627716064453	64539.87890625	7.037611961364746	2532369.0	3102628.25	184335.984375	9460.92578125	2179230	604.2820434570312	23.185544967651367	0.009871997222900391	42	22	7941648907892076319	0.1677599999999999	0.99996	0.8322	0.001584893192461114	3	12	2	25000	1590950414652834273	True	True	True
163	163	36.077396392822266	3830.973388671875	2263.448974609375	0.03769567981362343	105.1612777709961	61.89485168457031	120.66004180908203	117.3818359375	40.42127227783203	37.143062591552734	9.02873420715332	8.864824295043945	5.016796112060547	4.8528852462768555	83.59183502197266	80081.84375	6.754721641540527	3415282.25	4198412.0	231130.671875	11058.89453125	2962430	621.879638671875	23.442176818847656	0.009487205352783204	42	21	3931773783726698858	0.1684	1.0	0.8316	0.001584893192461114	3	14	0	25000	1590950414806204870	True	True	True
164	164	35.52934646606445	3400.81591796875	1976.3330078125	0.038071662187576294	97.9267578125	58.31651306152344	117.89520263671875	114.62691497802734	39.617515563964844	36.3492317199707	8.89049243927002	8.72707748413086	4.9766082763671875	4.8131937980651855	80.68451690673828	68620.609375	7.827764511108398	2572346.25	3135527.25	193456.390625	9589.6494140625	2179230	642.6659545898438	24.46735954284668	0.009731827697753907	42	22	7941648907892076319	0.1713	1.0	0.8287	0.001584893192461114	3	12	3	25000	1590950414942121280	True	True	True
165	165	36.02159118652344	3482.262939453125	1999.052734375	0.039514992386102676	98.37220001220703	59.010704040527344	117.99848937988281	114.76741790771484	39.59878158569336	36.367706298828125	8.89565658569336	8.734103202819824	4.975671291351318	4.814117431640625	77.92627716064453	67862.2578125	7.111111164093018	2547877.75	3103138.5	188547.1875	9677.0908203125	2179230	663.3165893554688	26.21095085144043	0.009842472991943359	42	22	7941648907892076319	0.17290000000000005	1.0	0.8271	0.001584893192461114	3	12	4	25000	1590950414947832344	True	True	True
166	166	35.33927917480469	3841.948974609375	2281.105224609375	0.036723341792821884	105.29862213134766	61.983455657958984	120.65834045410156	117.35399627685547	40.311439514160156	37.00709533691406	9.02864933013916	8.863431930541992	5.0113043785095215	4.8460869789123535	80.68451690673828	77518.765625	7.111111164093018	3443424.0	4226367.5	223675.765625	11087.8017578125	2962430	627.0630493164062	23.027849197387695	0.009228282165527344	42	21	3931773783726698858	0.16869999999999996	1.0	0.8313	0.001584893192461114	3	14	1	25000	1590950415059608495	True	True	True
167	167	36.19511413574219	3822.764404296875	2252.71826171875	0.037728555500507355	105.0825424194336	61.82850646972656	120.62538146972656	117.3480453491211	40.43855285644531	37.161216735839844	9.02700138092041	8.863134384155273	5.017660140991211	4.853793144226074	80.68451690673828	77131.7890625	7.4964680671691895	3461155.75	4244758.5	222758.8125	11042.33984375	2962430	623.6664428710938	23.530033111572266	0.009653281555175782	42	21	3931773783726698858	0.17179999999999995	1.0	0.8282	0.001584893192461114	3	14	2	25000	1590950415151985149	True	True	True
