	index	complexity.dist_spec_init	complexity.fro_dist	complexity.fro_over_spec	complexity.inverse_margin	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_prod_of_fro_over_margin	complexity.log_prod_of_spec	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_fro	complexity.log_sum_of_fro_over_margin	complexity.log_sum_of_spec	complexity.log_sum_of_spec_over_margin	complexity.pacbayes_flatness	complexity.pacbayes_init	complexity.pacbayes_mag_flatness	complexity.pacbayes_mag_init	complexity.pacbayes_mag_orig	complexity.pacbayes_orig	complexity.param_norm	complexity.params	complexity.path_norm	complexity.path_norm_over_margin	cross_entropy	data_seed	epoch	experiment_id	gen.gap	gen.train_acc	gen.val_acc	hp.lr	hp.model_depth	hp.model_width	seed	train_dataset_size	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
10	10	47.0223	5285.35	1252.14	0.0463135	94.2601	72.7004	83.0224	79.9501	29.8163	26.744	8.56923	8.34978	4.7688	4.54934	83.5918	110476	20.898	1.13646e+06	1.24335e+06	185701	8884.96	826280	1977.13	91.5679	0.00960258	42	65	-3728529269831051920	0.2676	1	0.7324	0.001	2	10	4	50000	1590098201990087499	True	True	True
11	11	47.3765	5198.22	1260.85	0.0460072	93.7793	72.0987	82.9755	79.8965	29.7469	26.6679	8.56588	8.34595	4.76383	4.54391	96.9467	126011	22.8967	1.14832e+06	1.25652e+06	213174	8794.56	826280	1865.14	85.81	0.00965472	42	66	-3728529269831051920	0.26988	0.99998	0.7301	0.001	2	10	3	50000	1590098203091222337	True	True	True
12	12	50.5538	5497.56	1068.21	0.0469146	91.1492	74.1455	80.7174	77.658	29.3038	26.2443	8.40459	8.18606	4.73218	4.51365	83.5918	114911	23.7772	761616	816182	173647	8308.17	531030	2379.14	111.617	0.00947594	42	85	-8523305536344828929	0.2781	1	0.7219	0.001	2	8	2	50000	1590098205644983447	True	True	True
13	13	45.455	5163.21	1434.79	0.0445317	97.6641	71.8555	84.827	81.7154	30.2226	27.1111	8.69813	8.47587	4.79782	4.57556	93.3229	120484	16.7772	1.54093e+06	1.72241e+06	222558	9538.28	1186530	1583.17	70.5014	0.00978644	42	55	-502694889760783273	0.259	1	0.741	0.001	2	12	3	50000	1590099102765258870	True	True	True
14	14	42.6768	5112.49	1619.87	0.0444095	101.274	71.5016	86.3742	83.2598	30.561	27.4467	8.80864	8.58619	4.82198	4.59953	96.9467	123933	16.512	2.0449e+06	2.32465e+06	248604	10256.4	1611780	1259.92	55.9526	0.00999818	42	50	310467161285297772	0.2551	1	0.7449	0.001	2	14	0	50000	1590099150055755046	True	True	True
15	15	43.8096	5489.73	1790.1	0.0432446	106.791	74.0927	87.9113	84.7704	31.0715	27.9306	8.91844	8.69409	4.85845	4.6341	100.786	138345	12.4682	2.53692e+06	2.92015e+06	287370	11404.2	2102030	1176.29	50.8683	0.00988732	42	45	-7822844957002484117	0.2558	1	0.7442	0.001	2	16	2	50000	1590098304658609578	True	True	True
16	16	43.438	5274.43	1628.41	0.0441074	102.106	72.6253	86.4697	83.3485	30.5758	27.4547	8.81546	8.59253	4.82304	4.60011	93.3229	123079	16.7772	2.06464e+06	2.33843e+06	243261	10425.6	1611780	1375.2	60.6564	0.00988962	42	49	310467161285297772	0.25918	0.99998	0.7408	0.001	2	14	1	50000	1590098318798453971	True	True	True
17	17	42.8743	5587.78	1829.03	0.0442128	107.309	74.7515	87.9845	84.8658	30.9495	27.8308	8.92367	8.7009	4.84974	4.62697	100.786	140816	12.642	2.55062e+06	2.92963e+06	290164	11515.1	2102030	1268.58	56.0876	0.0099954	42	46	-7822844957002484117	0.2598	1	0.7402	0.001	2	16	1	50000	1590098320701180381	True	True	True
18	18	43.0448	5327.68	1640.38	0.0433417	102.437	72.991	86.5032	83.3646	30.5562	27.4176	8.81786	8.59367	4.82164	4.59745	96.9467	129148	17.0489	2.07034e+06	2.34269e+06	254344	10493.2	1611780	1350.17	58.5188	0.00942929	42	50	310467161285297772	0.2634	1	0.7366	0.001	2	14	4	50000	1590098323100588071	True	True	True
19	19	43.1579	5526.5	1816.4	0.0440173	107.021	74.3404	87.9203	84.7971	30.9611	27.8379	8.91908	8.69599	4.85057	4.62748	100.786	139271	15.2756	2.62431e+06	3.0063e+06	288612	11453.6	2102030	1210.17	53.2685	0.0098774	42	46	-7822844957002484117	0.2572	1	0.7428	0.001	2	16	0	50000	1590098324135223320	True	True	True
20	20	44.647	5622.98	1806.3	0.0434614	107.597	74.9865	87.9843	84.8484	31.1074	27.9715	8.92365	8.69966	4.86101	4.63702	100.786	141702	14.3838	2.60253e+06	2.98107e+06	291725	11577.1	2102030	1187.06	51.5915	0.00998524	42	46	-7822844957002484117	0.2526	1	0.7474	0.001	2	16	3	50000	1590098324212272079	True	True	True
21	21	43.7658	5525.57	1799.9	0.0428218	107.073	74.3342	87.9299	84.7792	31.0594	27.9087	8.91977	8.69471	4.85759	4.63254	113.778	157195	13.5678	2.57404e+06	2.95662e+06	326131	11464.7	2102030	1196.36	51.2305	0.00969178	42	44	-7822844957002484117	0.2529	1	0.7471	0.001	2	16	4	50000	1590098334134992103	True	True	True
26	26	44.2955	5267.46	1606.58	0.0434282	101.965	72.5773	86.4547	83.318	30.6718	27.5352	8.81439	8.59035	4.8299	4.60586	96.9467	127689	18.5117	2.08921e+06	2.36242e+06	252008	10396.8	1611780	1376.59	59.7831	0.00963116	42	50	310467161285297772	0.2622	1	0.7378	0.001	2	14	2	50000	1590098398422615280	True	True	True
27	27	44.2219	5305.96	1610.06	0.0437193	102.292	72.842	86.4966	83.3667	30.6857	27.5557	8.81739	8.59382	4.83089	4.60732	93.3229	123815	15.7529	2.04203e+06	2.31489e+06	244147	10463.6	1611780	1389.83	60.7622	0.00975823	42	49	310467161285297772	0.2568	1	0.7432	0.001	2	14	3	50000	1590098408144254534	True	True	True
45	45	51.0222	5353.77	1025.68	0.0481636	89.8664	73.1695	80.3885	77.3554	29.2816	26.2484	8.3811	8.16444	4.7306	4.51394	80.6845	108015	23.3307	761823	816146	162925	8075.97	531030	1990.6	95.8742	0.00947039	42	63	1079098244533816290	0.2625	1	0.7375	0.00158489	2	8	3	50000	1590098574309034321	True	True	True
50	50	50.7178	5608.82	1028.63	0.048132	91.2069	74.892	80.4547	77.4209	29.3043	26.2705	8.38582	8.16912	4.73223	4.51552	75.3071	105619	22.4746	764214	816300	156637	8318.69	531030	2114.16	101.759	0.00928553	42	64	1079098244533816290	0.2617	1	0.7383	0.00158489	2	8	0	50000	1590098583685162003	True	True	True
51	51	47.6089	5470.5	1051.98	0.0469228	90.4233	73.9628	80.3778	77.3185	29.0667	26.0074	8.38033	8.16181	4.71525	4.49673	77.9263	106597	24.2367	770004	823109	159312	8176.38	531030	1996.4	93.6769	0.00899339	42	64	1079098244533816290	0.2636	1	0.7364	0.00158489	2	8	4	50000	1590098584407535404	True	True	True
52	52	50.3111	5132.79	1017.66	0.0489219	88.598	71.6435	80.2784	77.2609	29.2532	26.2357	8.37323	8.15769	4.72857	4.51304	80.6845	103557	19.8219	738445	794581	158358	7849.61	531030	1821.08	89.0905	0.00972581	42	63	1079098244533816290	0.2629	1	0.7371	0.00158489	2	8	2	50000	1590098590714933210	True	True	True
53	53	48.1981	5196.2	1024.91	0.0489298	88.8909	72.0847	80.2809	77.2635	29.1684	26.151	8.37341	8.15788	4.72251	4.50699	72.8178	94616.9	21.6648	750469	805855	143867	7901.6	531030	1763.2	86.273	0.00983212	42	62	1079098244533816290	0.263	1	0.737	0.00158489	2	8	1	50000	1590098593388500589	True	True	True
54	54	45.8052	4867.77	1188.91	0.0479242	91.1899	69.7694	82.481	79.4429	29.6916	26.6535	8.53056	8.31355	4.75989	4.54288	86.6592	105482	16.7772	1.09152e+06	1.20172e+06	180179	8315.59	826280	1411.59	67.6495	0.00997793	42	51	-2522335027231114541	0.25638	0.99998	0.7436	0.00158489	2	10	1	50000	1590098694609847484	True	True	True
55	55	46.9754	4905.82	1172.53	0.0476266	91.4326	70.0415	82.4671	79.4228	29.772	26.7276	8.52957	8.31211	4.76563	4.54817	80.6845	98978.9	15.5115	1.08377e+06	1.19346e+06	168652	8359.92	826280	1438.75	68.5227	0.00986288	42	51	-2522335027231114541	0.2605	1	0.7395	0.00158489	2	10	2	50000	1590098697266416973	True	True	True
56	56	46.3668	5093.69	1194.86	0.0495731	92.5047	71.3701	82.5879	79.5836	29.7095	26.7052	8.53819	8.3236	4.76117	4.54657	77.9263	99256.1	28.4444	1.19173e+06	1.29849e+06	166729	8557.12	826280	1549.44	76.8106	0.00994701	42	51	-2522335027231114541	0.26058	0.99998	0.7394	0.00158489	2	10	0	50000	1590098698372334152	True	True	True
57	57	45.3366	4934.66	1344.39	0.0468261	95.6057	70.2471	84.3733	81.3119	30.2244	27.1631	8.66572	8.44705	4.79795	4.57928	89.8985	110928	17.3273	1.55829e+06	1.74055e+06	205451	9140.45	1186530	1144.19	53.578	0.0098807	42	44	-8544635234983910997	0.2504	1	0.7496	0.00158489	2	12	1	50000	1590098700900742921	True	True	True
58	58	43.2649	4804.66	1332.45	0.0454582	94.9782	69.3156	84.2857	81.1948	30.1647	27.0737	8.65947	8.43868	4.79368	4.5729	83.5918	100431	15.045	1.51707e+06	1.70334e+06	188541	9020.86	1186530	1069.69	48.6262	0.00923877	42	44	-8544635234983910997	0.2517	1	0.7483	0.00158489	2	12	4	50000	1590098702088929347	True	True	True
59	59	48.0896	5091.76	1171.6	0.0474005	92.5475	71.3566	82.5957	79.5466	29.9002	26.8511	8.53875	8.32095	4.77479	4.55699	80.6845	102730	20.898	1.14092e+06	1.24795e+06	172790	8565.05	826280	1518.09	71.9582	0.00977856	42	50	-2522335027231114541	0.257	1	0.743	0.00158489	2	10	4	50000	1590098704592974460	True	True	True
60	60	46.6397	5072.42	1186.94	0.0464868	92.466	71.2209	82.5818	79.5132	29.7617	26.6931	8.53775	8.31857	4.76489	4.54571	80.6845	102340	17.3273	1.11092e+06	1.21836e+06	172485	8549.95	826280	1463.9	68.0523	0.00985909	42	51	-2522335027231114541	0.25386	0.99996	0.7461	0.00158489	2	10	3	50000	1590098704779821589	True	True	True
61	61	44.1356	4902.51	1346.81	0.0466802	95.4057	70.018	84.3377	81.2733	30.1446	27.0802	8.66318	8.44429	4.79225	4.57336	86.6592	106235	13.7652	1.50361e+06	1.68657e+06	197221	9102.24	1186530	1170.84	54.655	0.00996222	42	43	-8544635234983910997	0.2566	1	0.7434	0.00158489	2	12	0	50000	1590098708113070766	True	True	True
62	62	44.9345	4847.41	1336.09	0.0471337	95.1662	69.6233	84.2952	81.2404	30.2131	27.1584	8.66014	8.44194	4.79714	4.57894	86.6592	105041	12.8194	1.4812e+06	1.66601e+06	196233	9056.61	1186530	1053.61	49.6605	0.00997133	42	43	-8544635234983910997	0.2518	1	0.7482	0.00158489	2	12	3	50000	1590098713511200404	True	True	True
63	63	44.8782	4887.18	1323.59	0.0462438	95.3462	69.9084	84.3205	81.2467	30.276	27.2022	8.66195	8.44239	4.80163	4.58207	89.8985	109861	13.5678	1.49902e+06	1.68253e+06	204338	9090.9	1186530	1105.77	51.1351	0.00956017	42	44	-8544635234983910997	0.2513	1	0.7487	0.00158489	2	12	2	50000	1590098723573030699	True	True	True
64	64	44.2403	5072.37	1498.77	0.0454371	100.164	71.2206	85.9613	82.8699	30.6519	27.5605	8.77915	8.55834	4.82848	4.60766	89.8985	114023	14.8196	2.04715e+06	2.3212e+06	225507	10032.8	1611780	1022.17	46.4447	0.00961432	42	38	-7962830706679049492	0.2468	1	0.7532	0.00158489	2	14	0	50000	1590098785742177206	True	True	True
65	65	44.1011	5154.59	1506.4	0.0463187	100.654	71.7955	86.0204	82.9482	30.6416	27.5694	8.78337	8.56393	4.82774	4.6083	83.5918	107744	12.4682	1.99958e+06	2.27109e+06	211746	10131.3	1611780	1028.84	47.6546	0.00985874	42	39	-7962830706679049492	0.2421	1	0.7579	0.00158489	2	14	1	50000	1590098966776645479	True	True	True
66	66	44.2446	5184.82	1483.33	0.0454846	100.785	72.0057	86.0065	82.9161	30.7339	27.6435	8.78238	8.56164	4.83434	4.61359	80.6845	104607	18.5117	2.12121e+06	2.39142e+06	204912	10157.5	1611780	989.164	44.9917	0.0097734	42	39	-7962830706679049492	0.2539	1	0.7461	0.00158489	2	14	2	50000	1590098967174922480	True	True	True
67	67	43.952	5282.48	1515.16	0.0454508	101.402	72.6807	86.0755	82.9843	30.6288	27.5377	8.78731	8.56651	4.82683	4.60603	89.8985	118745	15.7529	2.08144e+06	2.34906e+06	231117	10282.5	1611780	1118.03	50.8154	0.00924468	42	38	-7962830706679049492	0.2569	1	0.7431	0.00158489	2	14	3	50000	1590098967632544355	True	True	True
68	68	43.7195	5322.03	1658.96	0.0448454	105.08	72.9523	87.4016	84.297	31.0412	27.9367	8.88202	8.66027	4.85629	4.63454	83.5918	111243	14.3838	2.63867e+06	3.02122e+06	230773	11041.8	2102030	871.356	39.0763	0.00993351	42	35	-3466494166606368398	0.24268	0.99998	0.7573	0.00158489	2	16	0	50000	1590099009937296830	True	True	True
69	69	44.3307	5311.65	1516.19	0.0473439	101.486	72.8811	86.0798	83.0294	30.6498	27.5995	8.78761	8.56973	4.82833	4.61045	89.8985	119400	14.8196	2.06788e+06	2.33395e+06	231500	10299.5	1611780	1130.58	53.5261	0.00989464	42	39	-7962830706679049492	0.25498	0.99998	0.745	0.00158489	2	14	4	50000	1590099013581957797	True	True	True
70	70	44.1297	5350.62	1656.61	0.0448777	105.196	73.148	87.4108	84.307	31.0705	27.9666	8.88269	8.66099	4.85838	4.63668	93.3229	124857	14.3838	2.63789e+06	3.01879e+06	258205	11066.2	2102030	884.249	39.683	0.00965908	42	36	-3466494166606368398	0.2411	1	0.7589	0.00158489	2	16	2	50000	1590099026389532025	True	True	True
71	71	43.6764	5431.75	1686.01	0.045062	105.665	73.7004	87.4722	84.3725	30.9956	27.8959	8.88707	8.66566	4.85303	4.63162	96.9467	131671	11.1984	2.5505e+06	2.92818e+06	270628	11165.1	2102030	911.446	41.0716	0.0099302	42	35	-3466494166606368398	0.2452	1	0.7548	0.00158489	2	16	1	50000	1590099030504923772	True	True	True
72	72	44.6473	5476.47	1681.32	0.0458956	105.919	74.0032	87.4878	84.4064	31.044	27.9626	8.88819	8.66809	4.85648	4.63638	93.3229	127793	11.8078	2.57123e+06	2.94713e+06	261765	11218.8	2102030	890.901	40.8885	0.00999222	42	35	-3466494166606368398	0.24628	0.99998	0.7537	0.00158489	2	16	3	50000	1590099037401395526	True	True	True
73	73	43.344	4892.48	1418.66	0.0448133	96.2281	69.9463	84.6993	81.594	30.1645	27.0592	8.68901	8.4672	4.79366	4.57186	96.9467	118601	16	1.51089e+06	1.69953e+06	224451	9259.85	1186530	1379.52	61.8207	0.00964298	42	56	-502694889760783273	0.2643	1	0.7357	0.001	2	12	4	50000	1590099142034370801	True	True	True
74	74	45.1585	5425.42	1661.93	0.044434	105.652	73.6575	87.4628	84.3491	31.1187	28.0049	8.8864	8.66399	4.86182	4.63941	100.786	136725	13.9669	2.63893e+06	3.01709e+06	281273	11162.3	2102030	920.82	40.9157	0.00966667	42	35	-3466494166606368398	0.2452	1	0.7548	0.00158489	2	16	4	50000	1590099159710887717	True	True	True
100	100	49.9299	5276.52	959.906	0.0519916	88.3648	72.6396	79.8251	76.8684	29.261	26.3043	8.34085	8.12966	4.72913	4.51794	70.4499	92955.5	16	719521	771311	137547	7808.34	531030	1377.26	71.6058	0.00998813	42	46	2500979785353189392	0.2658	1	0.7342	0.00316228	2	8	0	50000	1590099699600112481	True	True	True
101	101	48.6569	5263.96	963.501	0.0524252	88.2838	72.5531	79.8058	76.8574	29.2007	26.2524	8.33947	8.12887	4.72482	4.51423	64	84246.2	16	724344	776207	124727	7794.04	531030	1404.48	73.6303	0.00991642	42	45	2500979785353189392	0.2574	1	0.7426	0.00316228	2	8	1	50000	1590099739973232345	True	True	True
102	102	50.8315	5443.19	957.007	0.049732	89.3406	73.778	79.825	76.8239	29.3027	26.3016	8.34084	8.12648	4.73211	4.51774	68.1956	92823.3	15.5115	721788	772371	136103	7981.74	531030	1361.47	67.7084	0.0091467	42	46	2500979785353189392	0.2526	1	0.7474	0.00316228	2	8	2	50000	1590099743614904480	True	True	True
103	103	49.9153	5376.25	956.638	0.0508262	88.998	73.3229	79.8507	76.8714	29.3087	26.3293	8.34268	8.12987	4.73253	4.51972	70.4499	94711.9	17.3273	732854	784057	139525	7920.65	531030	1434.98	72.9348	0.00976462	42	45	2500979785353189392	0.25438	0.99998	0.7456	0.00316228	2	8	3	50000	1590099812231551939	True	True	True
104	104	48.9094	5419.35	968.288	0.0512908	89.1382	73.6162	79.8041	76.8339	29.2001	26.2299	8.33935	8.12719	4.72478	4.51262	66.0479	89507	22.0641	761364	811928	131221	7945.63	531030	1417.14	72.6863	0.00986383	42	45	2500979785353189392	0.255	1	0.745	0.00316228	2	8	4	50000	1590099818133236689	True	True	True
105	105	46.8032	5001.82	1081.94	0.0506109	90.6741	70.7235	81.9043	78.9207	29.7978	26.8142	8.48936	8.27625	4.76748	4.55436	75.3071	94191.1	14.3838	1.08955e+06	1.19183e+06	154813	8221.8	826280	1007.26	50.9781	0.0099157	42	38	3164099698055459334	0.2485	1	0.7515	0.00316228	2	10	0	50000	1590099842016984131	True	True	True
106	106	46.8265	5006.71	1080.79	0.0475829	90.7214	70.7581	81.8881	78.8428	29.7835	26.7382	8.48821	8.27069	4.76645	4.54893	72.8178	91167.4	13.9669	1.08768e+06	1.18997e+06	149852	8230.37	826280	1010.5	48.0825	0.00889067	42	37	3164099698055459334	0.2452	1	0.7548	0.00316228	2	10	3	50000	1590099858290847606	True	True	True
107	107	47.3028	4965.62	1072.3	0.0488361	90.4756	70.4672	81.8663	78.847	29.8288	26.8095	8.48665	8.27098	4.76968	4.55402	72.8178	90419.3	12.1312	1.05805e+06	1.16092e+06	149042	8185.83	826280	994.641	48.5744	0.0093385	42	37	3164099698055459334	0.24648	0.99998	0.7535	0.00316228	2	10	2	50000	1590099858405719274	True	True	True
108	108	47.0525	4804.9	1066.74	0.0500294	89.559	69.3174	81.832	78.8369	29.8375	26.8423	8.4842	8.27026	4.77031	4.55637	72.8178	87493.5	13.1857	1.06186e+06	1.16731e+06	146037	8020.81	826280	933.929	46.7239	0.00996465	42	37	3164099698055459334	0.2457	1	0.7543	0.00316228	2	10	1	50000	1590099858528046358	True	True	True
109	109	47.4101	4931.33	1060.17	0.050086	90.3496	70.2234	81.8797	78.8857	29.9351	26.941	8.48761	8.27375	4.77728	4.56342	75.3071	92864	16.512	1.11005e+06	1.21376e+06	153707	8163.04	826280	999.581	50.065	0.0097258	42	37	3164099698055459334	0.24818	0.99998	0.7518	0.00316228	2	10	4	50000	1590099866175171437	True	True	True
110	110	45.2801	4788.93	1187.79	0.0477958	93.1953	69.2021	83.5388	80.498	30.2684	27.2275	8.60611	8.38891	4.80108	4.58388	75.3071	90183.1	9.86654	1.44979e+06	1.62582e+06	163540	8685.37	1186530	727.362	34.7649	0.00949262	42	32	430540745094107250	0.2423	1	0.7577	0.00316228	2	12	0	50000	1590099866332237093	True	True	True
111	111	44.7629	4869.28	1195.94	0.0498264	93.6692	69.7802	83.5745	80.5753	30.2136	27.2144	8.60867	8.39444	4.79717	4.58294	80.6845	98241.8	16.253	1.57126e+06	1.74536e+06	177003	8773.93	1186530	760.466	37.8913	0.00991091	42	31	430540745094107250	0.2385	1	0.7615	0.00316228	2	12	1	50000	1590099874077685583	True	True	True
112	112	45.7903	4894.39	1187.08	0.0471119	93.7878	69.9599	83.591	80.5358	30.3186	27.2633	8.60984	8.39161	4.80467	4.58644	80.6845	98748.5	12.642	1.51155e+06	1.68489e+06	177451	8796.14	1186530	769.212	36.239	0.00898857	42	33	430540745094107250	0.2403	1	0.7597	0.00316228	2	12	2	50000	1590099883204126961	True	True	True
113	113	45.8889	4873.23	1190.77	0.0484348	93.7688	69.8085	83.5923	80.5647	30.314	27.2865	8.60993	8.39368	4.80434	4.58809	72.8178	88737.5	12.8194	1.51394e+06	1.68844e+06	160087	8792.59	1186530	754.388	36.5386	0.00943015	42	32	430540745094107250	0.23988	0.99998	0.7601	0.00316228	2	12	3	50000	1590099883259424296	True	True	True
114	114	46.2337	4915.57	1181.71	0.048618	93.9925	70.1111	83.6377	80.614	30.3804	27.3566	8.61318	8.3972	4.80908	4.5931	77.9263	95785.9	12.642	1.51246e+06	1.68581e+06	172135	8834.59	1186530	774.1	37.6352	0.00923293	42	33	430540745094107250	0.24018	0.99998	0.7598	0.00316228	2	12	4	50000	1590099890047763783	True	True	True
115	115	46.154	5067.52	1321.23	0.0484134	98.3848	71.1865	85.1872	82.1592	30.75	27.722	8.72386	8.50757	4.83549	4.6192	83.5918	105924	12.1312	2.03518e+06	2.29521e+06	202306	9679.57	1611780	694.002	33.599	0.00930365	42	29	-644830738811678145	0.2355	1	0.7645	0.00316228	2	14	0	50000	1590099890199923014	True	True	True
116	116	44.8129	4943.51	1313.3	0.0497688	97.6949	70.3101	85.1202	82.1199	30.713	27.7126	8.71907	8.50476	4.83284	4.61853	80.6845	99739.2	11.9679	2.02317e+06	2.2875e+06	192542	9544.29	1611780	644.641	32.083	0.00992913	42	29	-644830738811678145	0.2432	1	0.7568	0.00316228	2	14	1	50000	1590099897861995637	True	True	True
117	117	46.3616	5057.57	1291.46	0.0487047	98.2363	71.1166	85.1488	82.1268	30.8677	27.8457	8.72112	8.50526	4.84389	4.62804	86.6592	109594	19.15	2.17453e+06	2.43413e+06	209096	9650.37	1611780	664.71	32.3745	0.00986512	42	29	-644830738811678145	0.2342	1	0.7658	0.00316228	2	14	2	50000	1590099916407099646	True	True	True
118	118	45.419	4933.89	1297.02	0.0477435	97.7023	70.2417	85.0658	82.0239	30.7827	27.7408	8.71519	8.49791	4.83782	4.62054	86.6592	106915	11.8078	2.01856e+06	2.28374e+06	206829	9545.73	1611780	612.101	29.2238	0.00942285	42	29	-644830738811678145	0.2335	1	0.7665	0.00316228	2	14	3	50000	1590099916514689252	True	True	True
119	119	45.1436	5027.11	1308.04	0.0479345	98.1548	70.9021	85.1535	82.1156	30.764	27.7261	8.72145	8.50446	4.83649	4.61949	72.8178	91538.8	13.3747	2.06227e+06	2.32364e+06	175411	9634.37	1611780	644.644	30.9007	0.00927476	42	29	-644830738811678145	0.23376	0.99996	0.7662	0.00316228	2	14	4	50000	1590099954158194467	True	True	True
120	120	45.0521	5292.15	1445.48	0.0483792	102.962	72.7472	86.5469	83.5182	31.0882	28.0595	8.82098	8.60464	4.85964	4.64331	86.6592	114676	13.9669	2.70163e+06	3.06578e+06	229694	10601.1	2102030	575.083	27.8221	0.00995966	42	26	5349512632426337551	0.2281	1	0.7719	0.00316228	2	16	1	50000	1590099977857312382	True	True	True
121	121	45.0611	5234.62	1435.41	0.0479238	102.67	72.3507	86.5143	83.4761	31.1341	28.096	8.81865	8.60164	4.86292	4.64591	86.6592	113430	10.24	2.57789e+06	2.94481e+06	228397	10541.2	2102030	561.178	26.8938	0.00958525	42	27	5349512632426337551	0.2313	1	0.7687	0.00316228	2	16	0	50000	1590099978220100709	True	True	True
