,name,lr,rex,bias,optim,steps,dataset,datafile,datasize,exp_type,env_split,wandb_tag,weight_init,actual_measure,only_bias__ignore_input,selected_single_measure,nonnegative_weights_only,bias,loss,_step,weight,_runtime,risk_max,risk_min,bias_grad,train_mse,_timestamp,risk_range,rex_penalty,risk_argmax,weight_grad,irmv1_penalty,robustness_penalty
12,neat-plant-6714,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.pacbayes_init_adjusted1,False,pacbayes_init,True,0.2816234827041626,0.0036776945926249023,499,0.08200043439865112,11.707184076309204,0.014710778370499613,0.0038950287271291018,-0.0009936889400705695,0.009028378874063492,1591802570.526898,0.010815749876201153,2.1927164198132232e-05,0,0.012759489938616753,1.867465653049294e-05,0.0036776945926249023
13,pretty-deluge-6716,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.log_sum_of_spec_over_margin_adjusted1,False,log_sum_of_spec_over_margin,True,0.32019567489624023,0.007338481955230236,499,0.1126849427819252,11.480890274047852,0.029353927820920944,0.007324094884097576,-0.047552961856126785,0.01669769175350666,1591802571.0722854,0.022029832005500793,9.32896218728274e-05,0,-0.045725371688604355,0.0008246408542618155,0.007338481955230236
14,breezy-jazz-6716,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.log_sum_of_fro_over_margin_adjusted1,False,log_sum_of_fro_over_margin,True,0.20482170581817627,0.0064450823701918125,499,0.05807802081108093,11.565282583236694,0.02578032948076725,0.015494278632104397,0.019861701875925064,0.020221635699272156,1591802571.0864046,0.010286050848662852,1.8343058400205337e-05,0,0.041255779564380646,0.0005041598342359066,0.0064450823701918125
15,bumbling-sky-6712,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.pacbayes_mag_flatness_adjusted1,False,pacbayes_mag_flatness,True,0.264285147190094,0.002929468173533678,499,0.09685733914375304,12.163221836090088,0.011717872694134712,0.003646229626610875,1.3096723705530167e-09,0.00784990843385458,1591802567.3293583,0.00807164330035448,1.2383688044792509e-05,0,3.905370249412954e-09,6.80309585732175e-06,0.002929468173533678
16,prime-donkey-6710,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.pacbayes_mag_init_adjusted1,False,pacbayes_mag_init,True,0.3334243893623352,0.006456563249230385,499,0.10402316600084303,11.946831226348875,0.02582625299692154,0.017522159963846207,0.07044147700071335,0.020809929817914963,1591802566.9384654,0.008304093033075333,1.25248088806984e-05,3,-0.05849995091557503,0.00362183665856719,0.006456563249230385
17,electric-puddle-6711,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.pacbayes_mag_orig_adjusted1,False,pacbayes_mag_orig,True,0.2494499683380127,0.006814590189605951,499,0.0031095892190933228,12.294903039932253,0.027258360758423805,0.009327133186161518,-0.009617077186703682,0.016727877780795097,1591802567.1557565,0.017931226640939713,6.335598300211132e-05,0,0.04013398662209511,0.00021158758318051696,0.006814590189605951
18,devout-sun-6708,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.param_norm_adjusted1,False,param_norm,True,0.3243238925933838,0.00479132542386651,499,0.03945838287472725,11.171597957611084,0.01916530169546604,0.009273534640669824,0.0018270957516506312,0.013235600665211678,1591802563.5829673,0.00989176705479622,1.995129969145637e-05,0,0.01129956729710102,0.0004185658763162792,0.00479132542386651
19,hopeful-surf-6709,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.pacbayes_orig_adjusted1,False,pacbayes_orig,True,0.30273157358169556,0.0041990866884589195,499,0.05229204148054123,12.04934573173523,0.016796346753835678,0.009211482480168344,-1.2987584341317417e-08,0.01204516924917698,1591802564.775319,0.007584864273667336,1.2245159268786663e-05,0,-2.3523170966655016e-08,0.0004575884086079895,0.0041990866884589195
20,icy-snowflake-6707,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.path_norm_adjusted1,False,path_norm,True,0.2799074053764343,0.003955921623855829,499,0.07925333082675934,10.728060722351074,0.015823686495423317,0.009676802903413773,-0.013800722546875477,0.012085644528269768,1591802562.7144196,0.006146883592009544,6.8864019340253435e-06,0,0.007679995615035296,0.0008181717712432146,0.003955921623855829
21,helpful-bush-6706,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.path_norm_over_margin_adjusted1,False,path_norm_over_margin,True,0.3320344388484955,0.006102647166699171,499,0.05211837589740753,8.844547510147095,0.024410588666796684,0.014112249948084354,0.07159705460071564,0.017588643357157707,1591802555.3422208,0.01029833871871233,2.3300861357711256e-05,3,-0.03351845219731331,0.0037235557101666927,0.006102647166699171
22,lemon-smoke-6705,1,False,True,sgdm,500,,nin_adjusted,,v3,train_size,june10_v3,0.001,complexity.log_spec_orig_main_adjusted1,False,log_spec_orig_main,True,0.2730712890625,0.009553169831633568,499,0.0,10.408492803573608,0.03821267932653427,0.007789606228470802,-0.07079894840717316,0.01819607801735401,1591802554.2231634,0.03042307309806347,0.00019885860092472285,0,0.02147412672638893,0.0013902115169912577,0.009553169831633568
23,still-star-6701,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.fro_over_spec_adjusted1,False,fro_over_spec,True,0.07909134030342102,0.06789620965719223,499,0.023493468761444092,10.792365789413452,0.13579241931438446,0.06174484267830849,-0.35792654752731323,0.09876862913370132,1591802553.0369792,0.07404758036136627,0.002741521690040827,0,-0.07819052785634995,0.0001204638829221949,0.06789620965719223
24,fragrant-blaze-6703,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.path_norm_adjusted1,True,path_norm,True,0.27208080887794495,0.014522782526910303,499,0.0010000000474974513,10.401461362838743,0.02904556505382061,0.015319633297622204,-0.14616622030735016,0.02218259871006012,1591802553.402693,0.013725931756198406,9.420060086995365e-05,0,0.0,0.0015957013238221407,0.014522782526910303
25,sweet-silence-6703,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.dist_spec_init_adjusted1,False,dist_spec_init,True,0.2677583396434784,0.008125289343297482,499,0.06855911016464233,10.556116342544556,0.016250578686594963,0.006738268304616213,0.07981574535369873,0.011494423262774944,1591802553.3343318,0.009512310847640038,4.5242024498293176e-05,1,0.0024340872187167406,0.001757591962814331,0.008125289343297482
26,spring-violet-6700,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.inverse_margin_adjusted1,False,inverse_margin,True,0.26839014887809753,0.007913591340184212,499,0.08147423714399338,10.930011749267578,0.015827182680368423,0.005031146574765444,0.06848824769258499,0.01042916439473629,1591802552.9144373,0.010796036571264269,5.827719724038616e-05,1,0.008234929293394089,0.001300170086324215,0.007913591340184212
27,rural-feather-6701,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.fro_dist_adjusted1,False,fro_dist,True,0.3663173913955689,0.013361393474042416,499,0.0685659721493721,10.894112586975098,0.02672278694808483,0.003744527464732528,-0.1576101779937744,0.015233657322824,1591802553.091875,0.02297825925052166,0.0002640002057887614,0,0.013802376575767994,0.0016764051979407668,0.013361393474042416
28,good-sound-6699,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_prod_of_fro_adjusted1,False,log_prod_of_fro,True,0.27208083868026733,0.014522787183523178,499,0.0,10.796648502349854,0.029045574367046356,0.015319633297622204,-0.14616626501083374,0.022182604297995567,1591802552.7008069,0.013725941069424152,9.420073183719067e-05,0,-0.007805059663951397,0.0015957013238221407,0.014522787183523178
29,deep-tree-6695,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_prod_of_spec_over_margin_adjusted1,False,log_prod_of_spec_over_margin,True,0.27208080887794495,0.014522782526910303,499,0.0,11.033362865447998,0.02904556505382061,0.015319633297622204,-0.14616622030735016,0.02218259871006012,1591802552.5081725,0.013725931756198406,9.420060086995365e-05,0,-0.006478018127381802,0.0015957013238221407,0.014522782526910303
30,rose-brook-6694,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_sum_of_fro_over_margin_adjusted1,False,log_sum_of_fro_over_margin,True,0.07918214797973633,0.06784044951200485,499,0.0231730118393898,10.982659578323364,0.1356808990240097,0.06167770177125931,-0.35777077078819275,0.0986793041229248,1591802552.0803573,0.0740031972527504,0.0027382366824895144,0,-0.07720408588647842,0.00011832999007310718,0.06784044951200485
31,twilight-plant-6695,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_prod_of_fro_over_margin_adjusted1,False,log_prod_of_fro_over_margin,True,0.27208080887794495,0.014522782526910303,499,0.0,10.883299589157104,0.02904556505382061,0.015319633297622204,-0.14616622030735016,0.02218259871006012,1591802552.4091234,0.013725931756198406,9.420060086995365e-05,0,-0.007877594791352749,0.0015957013238221407,0.014522782526910303
32,zany-lion-6695,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_sum_of_fro_adjusted1,False,log_sum_of_fro,True,0.07856425642967224,0.06820276379585266,499,0.02291960641741753,10.911509037017822,0.13640552759170532,0.062114279717206955,-0.3587820529937744,0.09925990551710127,1591802552.3116884,0.07429124414920807,0.002759594703093171,0,-0.07666235417127609,0.00013255677185952663,0.06820276379585266
33,vocal-galaxy-6698,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_prod_of_spec_adjusted1,False,log_prod_of_spec,True,0.27208083868026733,0.014522787183523178,499,0.0,10.720425605773926,0.029045574367046356,0.015319633297622204,-0.14616626501083374,0.022182604297995567,1591802552.5826623,0.013725941069424152,9.420073183719067e-05,0,-0.006268214900046587,0.0015957013238221407,0.014522787183523178
34,winter-microwave-6693,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_sum_of_spec_adjusted1,False,log_sum_of_spec,True,0.0795886218547821,0.06756028532981873,499,0.023087337613105777,11.491750478744509,0.13512057065963745,0.06134069338440895,-0.3569868206977844,0.09823063015937804,1591802549.0178845,0.0737798810005188,0.00272173504345119,0,-0.07870939373970032,0.00010791438398882748,0.06756028532981873
35,wobbly-thunder-6691,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.pacbayes_flatness_adjusted1,False,pacbayes_flatness,True,0.1982434093952179,0.0066458117216825485,499,0.08302073180675507,11.55801248550415,0.013291623443365095,0.005238884594291449,0.06641022115945816,0.009265254251658916,1591802548.6714675,0.008052738383412361,3.242330058128573e-05,1,0.004211571998894215,0.0013003250351175666,0.0066458117216825485
36,effortless-lion-6691,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_sum_of_spec_over_margin_adjusted1,False,log_sum_of_spec_over_margin,True,0.1933220773935318,0.010321058332920074,499,0.0209115631878376,11.599601984024048,0.02064211666584015,0.007480583619326353,0.07091771066188812,0.014061350375413896,1591802548.883827,0.013161532580852509,8.661297761136666e-05,1,0.02779056504368782,0.001670678611844778,0.010321058332920074
37,likely-monkey-6689,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.pacbayes_mag_flatness_adjusted1,False,pacbayes_mag_flatness,True,0.3579140901565552,0.011991904117166996,499,0.08087553828954697,11.3110613822937,0.023983808234333992,0.0020816645119339228,-0.14503075182437897,0.013032736256718636,1591802546.4086916,0.021902143955230713,0.00023985194275155663,0,0.02152685634791851,0.001381930778734386,0.011991904117166996
38,eager-puddle-6690,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.pacbayes_init_adjusted1,False,pacbayes_init,True,0.3634825646877289,0.01309553813189268,499,0.07537010312080383,11.111204385757446,0.02619107626378536,0.002295625163242221,-0.1533963531255722,0.014243350364267826,1591802546.7742584,0.023895451799035072,0.0002854962949641049,0,0.01652618870139122,0.0015732875326648357,0.01309553813189268
39,playful-sky-6688,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.pacbayes_mag_init_adjusted1,False,pacbayes_mag_init,True,0.27197498083114624,0.01404279563575983,499,0.03764144331216812,10.28562593460083,0.02808559127151966,0.01522141508758068,-0.14656788110733032,0.02165350317955017,1591802544.6544218,0.01286417618393898,8.27435142127797e-05,0,-0.052735038101673126,0.0016544495010748506,0.01404279563575983
40,toasty-wave-6687,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.pacbayes_mag_orig_adjusted1,False,pacbayes_mag_orig,True,0.2719973623752594,0.014550604857504368,499,0.03234165906906128,7.65876317024231,0.029101209715008736,0.015321091748774052,-0.14635643362998962,0.02221115119755268,1591802537.9190464,0.013780117966234684,9.494582627667114e-05,0,-0.06076986342668533,0.0015968141378834844,0.014550604857504368
41,gentle-sponge-6686,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.pacbayes_orig_adjusted1,False,pacbayes_orig,True,0.2721239924430847,0.011780944652855396,499,0.07881847769021988,8.85860013961792,0.023561889305710793,0.008509254083037376,-0.1480469107627869,0.016035571694374084,1591802536.1606572,0.015052635222673416,0.00011329091648804024,0,0.0029908199794590473,0.0015935158589854836,0.011780944652855396
42,blooming-snowball-6685,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.param_norm_adjusted1,False,param_norm,True,0.267650842666626,0.008778456598520279,499,0.06451424211263657,8.775395631790161,0.017556913197040558,0.006642213556915522,0.0790158361196518,0.012099563144147396,1591802535.8021276,0.010914700105786324,5.956533277640119e-05,1,0.006619196850806475,0.0017631631344556808,0.008778456598520279
43,comic-forest-6684,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.path_norm_adjusted1,False,path_norm,True,0.3500308394432068,0.019218627363443375,499,0.04603832587599754,9.718503952026367,0.03843725472688675,0.00657199090346694,0.17769260704517365,0.022504622116684914,1591802535.523104,0.03186526522040367,0.0005076975212432444,1,-0.055843766778707504,0.008189992979168892,0.019218627363443375
44,eager-pine-6683,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.path_norm_over_margin_adjusted1,False,path_norm_over_margin,True,0.34880542755126953,0.018863143399357796,499,0.04609961807727814,9.938463926315308,0.03772628679871559,0.00678034545853734,0.17543865740299225,0.022253315895795826,1591802534.6323414,0.03094594180583954,0.0004788256483152509,1,-0.06035197526216507,0.00787384808063507,0.018863143399357796
45,fresh-shape-6682,1,False,True,sgdm,500,,nin_adjusted,,v3,dataset,june10_v3,0.001,complexity.log_spec_orig_main_adjusted1,False,log_spec_orig_main,True,0.27208083868026733,0.014522787183523178,499,0.0,10.243801832199097,0.029045574367046356,0.015319633297622204,-0.14616626501083374,0.022182604297995567,1591802534.311547,0.013725941069424152,9.420073183719067e-05,0,-0.00701144989579916,0.0015957013238221407,0.014522787183523178
46,hardy-glade-6681,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.path_norm_adjusted1,True,path_norm,True,0.3192538321018219,0.003910986240953207,499,0.0010000000474974513,11.66676664352417,0.01955493167042732,0.01275911182165146,0.02103552222251892,0.016954530030488968,1591802535.4585457,0.006795819848775864,1.04502241811133e-05,4,0.0,0.0008631594246253371,0.003910986240953207
47,honest-sun-6677,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.inverse_margin_adjusted1,False,inverse_margin,True,0.3294185400009155,0.0028304546140134335,499,0.08966521918773651,11.43949055671692,0.014152273535728456,0.008684998378157616,-0.04159478843212128,0.011227121576666832,1591802533.492798,0.005467275157570839,3.84086479243706e-06,1,-0.009086682461202145,0.0006294240010902286,0.0028304546140134335
48,wise-puddle-6679,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.fro_dist_adjusted1,False,fro_dist,True,0.25775858759880066,0.002459131646901369,499,0.07543440163135529,11.261657238006592,0.012295657768845558,0.003357902867719531,-8.803908713161944e-10,0.009580244310200214,1591802533.7380328,0.008937754668295383,1.441172935301438e-05,3,-3.6852725315839052e-09,0.00012206325482111424,0.002459131646901369
49,atomic-firebrand-6680,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.dist_spec_init_adjusted1,False,dist_spec_init,True,0.2800014913082123,0.004213075153529644,499,0.0719478577375412,11.432947635650637,0.021065374836325645,0.013347727246582508,-0.051689669489860535,0.015528189949691296,1591802534.1534748,0.007717647589743137,1.0064277375931852e-05,1,-0.032526932656764984,0.001002748729661107,0.004213075153529644
50,ethereal-brook-6677,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.fro_over_spec_adjusted1,False,fro_over_spec,True,0.34885483980178833,0.004030979238450527,499,0.01837339997291565,11.413343667984009,0.02015489526093006,0.010725930333137512,-0.049556806683540344,0.014281779527664185,1591802533.6481578,0.00942896492779255,1.2264518773008604e-05,1,0.0016384318005293608,0.0008233439293690026,0.004030979238450527
51,summer-totem-6676,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_prod_of_fro_adjusted1,False,log_prod_of_fro,True,0.3192538321018219,0.003910986240953207,499,0.0,11.69596529006958,0.01955493167042732,0.01275911182165146,0.02103552222251892,0.016954530030488968,1591802531.5619264,0.006795819848775864,1.04502241811133e-05,4,-0.0006124036153778434,0.0008631594246253371,0.003910986240953207
52,laced-durian-6674,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_prod_of_spec_adjusted1,False,log_prod_of_spec,True,0.3192538321018219,0.003910986240953207,499,0.0,11.527408361434937,0.01955493167042732,0.01275911182165146,0.02103552222251892,0.016954530030488968,1591802531.1860068,0.006795819848775864,1.04502241811133e-05,4,-0.0015200719935819509,0.0008631594246253371,0.003910986240953207
53,toasty-breeze-6674,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_prod_of_fro_over_margin_adjusted1,False,log_prod_of_fro_over_margin,True,0.3192538321018219,0.003910986240953207,499,0.0,11.748843669891356,0.01955493167042732,0.01275911182165146,0.02103552222251892,0.016954530030488968,1591802531.3623462,0.006795819848775864,1.04502241811133e-05,4,-0.0006399391568265855,0.0008631594246253371,0.003910986240953207
54,fragrant-vortex-6673,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_prod_of_spec_over_margin_adjusted1,False,log_prod_of_spec_over_margin,True,0.3192538321018219,0.003910986240953207,499,0.0,11.330554723739624,0.01955493167042732,0.01275911182165146,0.02103552222251892,0.016954530030488968,1591802529.8004155,0.006795819848775864,1.04502241811133e-05,4,-0.001611357438378036,0.0008631594246253371,0.003910986240953207
55,blooming-flower-6672,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_sum_of_fro_adjusted1,False,log_sum_of_fro,True,0.34537068009376526,0.003961250185966492,499,0.0440024770796299,11.02174949645996,0.01980625092983246,0.010930772870779036,-0.05040651932358742,0.014067942276597025,1591802529.0875282,0.008875478059053421,1.1270274626440369e-05,1,0.00021249745623208585,0.0008550551719963551,0.003961250185966492
56,cerulean-wave-6671,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_sum_of_spec_adjusted1,False,log_sum_of_spec,True,0.24467819929122925,0.00805803295224905,499,0.027765903621912003,15.412424087524414,0.040290165692567825,0.014082584530115128,-0.07642295211553574,0.020879266783595085,1591802528.1585193,0.026207581162452694,0.00012289780715946108,1,0.01962996833026409,0.0013819499872624874,0.00805803295224905
57,youthful-lion-6670,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_sum_of_fro_over_margin_adjusted1,False,log_sum_of_fro_over_margin,True,0.34808871150016785,0.0040384940803050995,499,0.0089636892080307,8.905379056930542,0.020192470401525497,0.011895326897501944,-0.04911374673247337,0.014795552007853985,1591802522.7642696,0.008297143504023552,9.904630132950842e-06,1,0.00028961486532352865,0.0008152630180120468,0.0040384940803050995
58,amber-frost-6668,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.pacbayes_flatness_adjusted1,False,pacbayes_flatness,True,0.23870880901813507,0.002166988328099251,499,0.07985453307628632,9.424030542373655,0.010834941640496254,0.006828002166002989,0.006636952515691519,0.009352515451610088,1591802518.9345906,0.004006939474493265,3.0615653940913035e-06,4,0.0014446311397477984,0.00038127537118270993,0.002166988328099251
59,divine-haze-6669,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.log_sum_of_spec_over_margin_adjusted1,False,log_sum_of_spec_over_margin,True,0.329740434885025,0.003803730709478259,499,0.00827042292803526,9.356232166290283,0.01901865378022194,0.011228256858885288,0.025872061029076576,0.01592463254928589,1591802519.3868957,0.007790396921336651,1.4895759704813829e-05,2,-0.01193349901586771,0.0011141408467665317,0.003803730709478259
60,misty-pyramid-6666,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.pacbayes_mag_flatness_adjusted1,False,pacbayes_mag_flatness,True,0.24998940527439115,0.0025121134240180254,499,0.06971888989210129,9.517991065979004,0.012560566887259483,0.0037950342521071434,-0.00549528282135725,0.00930594652891159,1591802518.688661,0.00876553263515234,1.29040618048748e-05,4,-0.007022250443696976,0.00029678537975996733,0.0025121134240180254
61,fiery-firebrand-6666,1,False,True,sgdm,500,,nin_adjusted,,v3,depth,june10_v3,0.001,complexity.pacbayes_init_adjusted1,False,pacbayes_init,True,0.26047465205192566,0.002242357935756445,499,0.08854681253433228,9.384567260742188,0.011211789213120936,0.002043165033683181,-0.004985600709915161,0.008736533112823963,1591802518.652534,0.009168623946607111,1.5693556633777916e-05,3,-0.0007184843416325748,3.6872424971079454e-05,0.002242357935756445
