,name,lr,rex,bias,optim,steps,dataset,datafile,datasize,exp_type,env_split,wandb_tag,weight_init,actual_measure,only_bias__ignore_input,selected_single_measure,nonnegative_weights_only,bias,loss,_step,weight,_runtime,risk_max,risk_min,bias_grad,train_mse,_timestamp,risk_range,rex_penalty,risk_argmax,weight_grad,irmv1_penalty,robustness_penalty
16,different-valley-6573,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.pacbayes_mag_init_adjusted1,False,pacbayes_mag_init,True,0.2888239622116089,0.00015448992780875417,499,0.01240182388573885,101.1919252872467,0.03862248361110687,0.002364428713917732,0.0015694387257099152,0.016367120668292046,1591802314.7254558,0.03625805675983429,0.00010840196046046913,249,0.0020409973803907633,0.004172259941697121,0.00015448992780875417
17,sleek-dawn-6572,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.pacbayes_mag_orig_adjusted1,False,pacbayes_mag_orig,True,0.291415810585022,0.00015683952369727194,499,0.00015458495181519538,84.13570070266724,0.03920987993478775,0.0033258055336773396,-0.0012839887058362365,0.01711178757250309,1591802294.6761837,0.0358840748667717,8.207984501495957e-05,127,-0.0003093610575888306,0.003819596953690052,0.00015683952369727194
18,jumping-eon-6571,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.pacbayes_orig_adjusted1,False,pacbayes_orig,True,0.27927568554878235,0.00011845499102491884,499,0.023748528212308884,83.69408655166626,0.02961374819278717,0.0014440519735217094,0.0013760165311396122,0.013389963656663896,1591802291.205582,0.028169695287942886,6.358111568260938e-05,229,0.0010901502100750804,0.003380100941285491,0.00011845499102491884
19,fresh-snow-6570,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.param_norm_adjusted1,False,param_norm,True,0.2842676639556885,0.00012758205411955714,499,0.02745485119521618,100.29097270965576,0.03189551457762718,0.0015650329878553748,0.0014264509081840515,0.01412283256649971,1591802305.1923912,0.0303304810076952,8.229678496718407e-05,249,0.00048274718574248254,0.003738353494554758,0.00012758205411955714
20,usual-salad-6569,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.path_norm_adjusted1,False,path_norm,True,0.2683994770050049,8.036407962208614e-05,499,0.03899841010570526,83.75408291816711,0.020091019570827484,0.0011444890405982733,0.0011180188739672303,0.012346227653324604,1591802288.1949794,0.018946530297398567,2.2997177438810468e-05,221,-0.0009138116147369146,0.002420536708086729,8.036407962208614e-05
21,sweet-blaze-6568,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.path_norm_over_margin_adjusted1,False,path_norm_over_margin,True,0.2710866332054138,7.960201764944941e-05,499,0.03919085115194321,100.04930067062378,0.019900504499673843,0.0012101465836167336,0.001101878471672535,0.012322085909545422,1591802293.1011927,0.018690358847379684,2.3991166017367505e-05,176,0.00048256933223456144,0.0023938885424286127,7.960201764944941e-05
22,rose-bird-6567,1,False,True,sgdm,500,,nin_adjusted,,v2,train_size,june10_v2,0.001,complexity.log_spec_orig_main_adjusted1,False,log_spec_orig_main,True,0.28576555848121643,0.00016113494348246604,499,0.0,83.0509238243103,0.04028373584151268,0.003410047385841608,-0.001310459105297923,0.01697966456413269,1591802260.9394598,0.03687368705868721,7.493403245462105e-05,127,0.0016042045317590237,0.003689266508445144,0.00016113494348246604
23,fanciful-disco-6566,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.path_norm_adjusted1,True,path_norm,True,0.32829856872558594,8.954046643339097e-05,499,0.0010000000474974513,216.05824828147888,0.04477023333311081,0.0001752583048073575,-0.0007652757922187448,0.019902631640434265,1591802392.519199,0.04459497332572937,0.00010180031677009538,3,0.0,0.004794595297425985,8.954046643339097e-05
24,cerulean-valley-6565,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.dist_spec_init_adjusted1,False,dist_spec_init,True,0.31334301829338074,5.805212276754901e-05,499,0.03746285289525986,201.36145639419556,0.029026061296463013,2.4681477952981368e-05,0.0003628827107604593,0.014564246870577335,1591802376.7000897,0.029001379385590553,5.0008522521238774e-05,103,0.0008263580384664237,0.0021915168035775423,5.805212276754901e-05
25,ethereal-sound-6564,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.fro_dist_adjusted1,False,fro_dist,True,0.3026210069656372,4.914101373287849e-05,499,0.030773531645536423,165.52293038368225,0.024570506066083908,5.141790097695775e-05,0.00018184754298999903,0.013221477158367634,1591802340.3019938,0.024519087746739388,3.6926976463291794e-05,114,0.00040963548235595226,0.0016638684319332242,4.914101373287849e-05
26,fine-sky-6563,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.fro_over_spec_adjusted1,False,fro_over_spec,True,0.32804399728775024,6.739616219419986e-05,499,0.028418751433491707,200.44582986831665,0.033698081970214844,3.172089054714888e-05,0.0006936350837349892,0.017586279660463333,1591802374.1796093,0.03366636112332344,7.225185981951654e-05,499,-0.0007376959547400475,0.003640597220510245,6.739616219419986e-05
27,good-sea-6562,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.inverse_margin_adjusted1,False,inverse_margin,True,0.32731369137763977,5.6624347053002566e-05,499,0.03852797672152519,201.68647599220276,0.02831217274069786,0.0002186032506870106,-0.0005633780965581536,0.015289000235497952,1591802371.1115296,0.028093568980693817,5.351225263439119e-05,3,-0.0007251824135892093,0.0027823022101074457,5.6624347053002566e-05
28,absurd-mountain-6561,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_prod_of_fro_adjusted1,False,log_prod_of_fro,True,0.32829856872558594,8.954046643339097e-05,499,0.0,203.8907904624939,0.04477023333311081,0.0001752583048073575,-0.0007652757922187448,0.019902631640434265,1591802372.6795442,0.04459497332572937,0.00010180031677009538,3,0.000952548871282488,0.004794595297425985,8.954046643339097e-05
29,valiant-cherry-6560,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_prod_of_fro_over_margin_adjusted1,False,log_prod_of_fro_over_margin,True,0.32829856872558594,8.954046643339097e-05,499,0.0,158.37179732322693,0.04477023333311081,0.0001752583048073575,-0.0007652757922187448,0.019902631640434265,1591802206.5521512,0.04459497332572937,0.00010180031677009538,3,0.0009571713162586092,0.004794595297425985,8.954046643339097e-05
30,true-valley-6559,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_prod_of_spec_adjusted1,False,log_prod_of_spec,True,0.32829856872558594,8.954046643339097e-05,499,0.0,157.9608130455017,0.04477023333311081,0.0001752583048073575,-0.0007652757922187448,0.019902631640434265,1591802198.5934415,0.04459497332572937,0.00010180031677009538,3,0.000941881095059216,0.004794595297425985,8.954046643339097e-05
31,fresh-dawn-6558,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_prod_of_spec_over_margin_adjusted1,False,log_prod_of_spec_over_margin,True,0.32829856872558594,8.954046643339097e-05,499,0.0,202.0178380012512,0.04477023333311081,0.0001752583048073575,-0.0007652757922187448,0.019902631640434265,1591802238.0717027,0.04459497332572937,0.00010180031677009538,3,0.000956103962380439,0.004794595297425985,8.954046643339097e-05
32,generous-dragon-6557,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_sum_of_fro_adjusted1,False,log_sum_of_fro,True,0.3259891867637634,6.004253009450622e-05,499,0.040208835154771805,201.79139113426208,0.030021265149116516,2.2502583306049928e-05,0.0003623979282565415,0.016470056027173996,1591802226.6761243,0.029998762533068657,6.910034426255152e-05,114,0.0007806951180100441,0.003205864690244198,6.004253009450622e-05
33,azure-field-6556,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_sum_of_fro_over_margin_adjusted1,False,log_sum_of_fro_over_margin,True,0.3244178593158722,6.208573176991194e-05,499,0.04232608154416084,203.17362070083615,0.03104286454617977,3.9282920624827966e-05,0.0003845907631330192,0.016700390726327896,1591802226.9471114,0.03100358135998249,7.191922486526892e-05,114,0.0008421621168963611,0.003349232254549861,6.208573176991194e-05
34,balmy-galaxy-6555,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_sum_of_spec_adjusted1,False,log_sum_of_spec,True,0.32268619537353516,6.585255323443562e-05,499,0.04237324744462967,203.177969455719,0.032926276326179504,2.13760431506671e-05,-0.0006345990695990622,0.016629362478852272,1591802220.303506,0.03290490061044693,6.958047742955387e-05,98,-0.0005518952966667712,0.003263006219640374,6.585255323443562e-05
35,sweet-sea-6554,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_sum_of_spec_over_margin_adjusted1,False,log_sum_of_spec_over_margin,True,0.324012815952301,6.75603369018063e-05,499,0.04431009292602539,158.04299759864807,0.03378016874194145,2.8801232474506833e-05,0.0005485349684022367,0.017166627570986748,1591802170.7871418,0.03375136852264404,7.598350930493325e-05,208,0.0005791574367322028,0.003592619206756354,6.75603369018063e-05
36,electric-galaxy-6553,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.pacbayes_flatness_adjusted1,False,pacbayes_flatness,True,0.245358482003212,4.035460369777866e-05,499,0.08288320153951645,157.4863097667694,0.02017730101943016,0.001433805446140468,0.0001212526112794876,0.00974532961845398,1591802169.691698,0.018743496388196945,2.410460547253024e-05,85,9.943936311174184e-05,0.0006592479767277837,4.035460369777866e-05
37,earthy-plasma-6552,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.pacbayes_init_adjusted1,False,pacbayes_init,True,0.30412358045578003,4.584020280162804e-05,499,0.03653235733509064,158.1356964111328,0.02292010188102722,4.581206667353399e-05,-0.00014369245036505163,0.012543678283691406,1591802166.612728,0.022874290123581886,3.3147978683700785e-05,53,-8.584136230638251e-05,0.0015225159004330635,4.584020280162804e-05
38,rare-wind-6551,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.pacbayes_mag_flatness_adjusted1,False,pacbayes_mag_flatness,True,0.28343868255615234,4.003823778475635e-05,499,0.09961286187171936,200.60377883911133,0.02001911960542202,7.1818518335931e-05,-1.2612861610250548e-05,0.008057473227381706,1591802203.7241762,0.01994730159640312,2.3240540031110868e-05,64,-3.007261511811521e-05,0.0005421508103609085,4.003823778475635e-05
39,effortless-valley-6550,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.pacbayes_mag_init_adjusted1,False,pacbayes_mag_init,True,0.3243694603443146,8.494444045936689e-05,499,0.016220565885305405,199.3790307044983,0.042472220957279205,8.358299965038896e-05,-0.0007706227479502559,0.018680687993764877,1591802200.485048,0.042388636618852615,8.335889287991449e-05,8,0.0004052010481245816,0.004092473536729813,8.494444045936689e-05
40,generous-deluge-6549,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.pacbayes_mag_orig_adjusted1,False,pacbayes_mag_orig,True,0.325339138507843,8.637484279461205e-05,499,0.01631300337612629,202.91487097740173,0.043187420815229416,9.423376468475908e-05,0.0007951754378154874,0.01900915428996086,1591802197.030305,0.04309318587183952,8.739631448406726e-05,499,-0.0001036419562296942,0.004258760251104832,8.637484279461205e-05
41,charmed-monkey-6548,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.pacbayes_orig_adjusted1,False,pacbayes_orig,True,0.31993529200553894,5.697142114513554e-05,499,0.03563405200839043,202.5513446331024,0.02848570980131626,5.042186239734292e-05,-0.0006224818644113839,0.014717034064233305,1591802186.3742952,0.02843528799712658,4.885291491518728e-05,8,-0.0006820507696829736,0.002448908518999815,5.697142114513554e-05
42,divine-dragon-6547,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.param_norm_adjusted1,False,param_norm,True,0.32064124941825867,6.16041143075563e-05,499,0.032373324036598206,202.64064192771912,0.030802056193351746,5.852738831890747e-05,0.000371144968084991,0.015806732699275017,1591802168.8835566,0.03074352815747261,5.802326995762997e-05,114,0.0010937678162008524,0.0027816712390631437,6.16041143075563e-05
43,fresh-sound-6546,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.path_norm_adjusted1,False,path_norm,True,0.3228640556335449,5.068669270258397e-05,499,0.05180161073803902,201.8753976821899,0.02534334547817707,2.346404289710335e-05,-0.00016458722529932857,0.014440973289310932,1591802167.1347768,0.025319881737232208,4.760675074066967e-05,53,9.454241080675274e-05,0.002030852483585477,5.068669270258397e-05
44,colorful-morning-6545,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.path_norm_over_margin_adjusted1,False,path_norm_over_margin,True,0.31841301918029785,4.9523521738592535e-05,499,0.05157383158802986,203.47241950035095,0.024761760607361794,2.1158844901947305e-05,-0.00019182098913006485,0.014143548905849457,1591802161.953062,0.02474060095846653,4.301788067095913e-05,53,8.064288704190403e-05,0.0019834486301988363,4.9523521738592535e-05
45,warm-pine-6544,1,False,True,sgdm,500,,nin_adjusted,,v2,dataset,june10_v2,0.001,complexity.log_spec_orig_main_adjusted1,False,log_spec_orig_main,True,0.32829856872558594,8.954046643339097e-05,499,0.0,205.63960671424863,0.04477023333311081,0.0001752583048073575,-0.0007652757922187448,0.019902631640434265,1591802161.9444928,0.04459497332572937,0.00010180031677009538,3,0.00093251490034163,0.004794595297425985,8.954046643339097e-05
46,misty-thunder-6542,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.dist_spec_init_adjusted1,False,dist_spec_init,True,0.27563023567199707,0.00013448197569232434,499,0.04605419933795929,81.7854733467102,0.026896394789218903,0.00010219515388598666,0.00011973381333518772,0.012158235535025597,1591802036.6370137,0.026794198900461197,6.017148189130239e-05,102,9.655762551119552e-05,0.0023312524426728487,0.00013448197569232434
47,fiery-sky-6543,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.path_norm_adjusted1,True,path_norm,True,0.3032979369163513,0.00019609903392847627,499,0.0010000000474974513,73.81936740875244,0.03921980783343315,0.00010741973528638482,0.0018592644482851028,0.01785450242459774,1591802028.8424714,0.039112389087677,0.00014677275612484664,189,0.0,0.004434926901012659,0.00019609903392847627
48,revived-sound-6541,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.fro_dist_adjusted1,False,fro_dist,True,0.3021930456161499,0.0001333177206106484,499,0.03585173934698105,81.49967122077942,0.02666354365646839,6.950936949579045e-05,-0.0015895135002210736,0.012856011278927326,1591802034.7425425,0.02659403346478939,7.467677642125636e-05,7,-0.0013410552637651565,0.003081697272136807,0.0001333177206106484
49,swept-pond-6540,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.fro_over_spec_adjusted1,False,fro_over_spec,True,0.302257776260376,0.0001651296333875507,499,0.022303536534309387,68.60046863555908,0.03302592784166336,4.726262704934925e-05,0.0002777852350845933,0.015400976873934267,1591802007.4759665,0.032978665083646774,0.00011691104009514676,102,0.0016210755566135049,0.0032948139123618603,0.0001651296333875507
50,likely-haze-6539,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.inverse_margin_adjusted1,False,inverse_margin,True,0.2398585230112076,0.00012686234549619255,499,0.07341587543487549,68.69366216659546,0.025372467935085297,0.002296031452715397,-0.00011748690303647892,0.011155950836837292,1591802005.8041062,0.02307643741369247,4.568155782180838e-05,102,-0.0002870415919460356,0.0017561153508722782,0.00012686234549619255
51,still-puddle-6537,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_prod_of_fro_over_margin_adjusted1,False,log_prod_of_fro_over_margin,True,0.3032979369163513,0.00019609903392847627,499,0.0,83.578533411026,0.03921980783343315,0.00010741973528638482,0.0018592644482851028,0.01785450242459774,1591802018.0090444,0.039112389087677,0.00014677275612484664,189,0.00038671179208904505,0.004434926901012659,0.00019609903392847627
52,golden-leaf-6538,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_prod_of_fro_adjusted1,False,log_prod_of_fro,True,0.3032979369163513,0.00019609903392847627,499,0.0,84.09101486206055,0.03921980783343315,0.00010741973528638482,0.0018592644482851028,0.01785450242459774,1591802018.7695987,0.039112389087677,0.00014677275612484664,189,0.000387052888981998,0.004434926901012659,0.00019609903392847627
53,fallen-gorge-6536,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_prod_of_spec_adjusted1,False,log_prod_of_spec,True,0.3032979369163513,0.00019609903392847627,499,0.0,68.99491596221924,0.03921980783343315,0.00010741973528638482,0.0018592644482851028,0.01785450242459774,1591802002.1989648,0.039112389087677,0.00014677275612484664,189,0.0005125144962221384,0.004434926901012659,0.00019609903392847627
54,wild-deluge-6535,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_prod_of_spec_over_margin_adjusted1,False,log_prod_of_spec_over_margin,True,0.3032979369163513,0.00019609903392847627,499,0.0,82.77642250061035,0.03921980783343315,0.00010741973528638482,0.0018592644482851028,0.01785450242459774,1591802010.8030117,0.039112389087677,0.00014677275612484664,189,0.0005126551259309053,0.004434926901012659,0.00019609903392847627
55,polar-meadow-6534,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_sum_of_fro_adjusted1,False,log_sum_of_fro,True,0.2987441420555115,0.00014918053057044744,499,0.02385794371366501,82.9760627746582,0.029836107045412064,5.2552539273165166e-05,7.47319427318871e-05,0.015177886933088304,1591801996.9735954,0.02978355437517166,0.0001106226336560212,102,0.0005767688853666186,0.0032168319448828697,0.00014918053057044744
56,young-dew-6533,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_sum_of_fro_over_margin_adjusted1,False,log_sum_of_fro_over_margin,True,0.2952888309955597,0.0001529730507172644,499,0.02623996324837208,83.77580189704895,0.030594611540436745,7.415566506097093e-05,8.470013563055545e-05,0.015083364211022854,1591801993.6763062,0.03052045591175556,0.00010921634384430944,102,0.0007035219459794462,0.003108128672465682,0.0001529730507172644
57,rosy-rain-6532,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_sum_of_spec_adjusted1,False,log_sum_of_spec,True,0.30075517296791077,0.00015062291640788317,499,0.02247287891805172,69.65931153297424,0.03012458235025406,0.00012058236461598426,0.001576781622134149,0.01585005596280098,1591801978.1420286,0.030004000291228294,0.00012129228707635777,189,-0.001769068301655352,0.003474831348285079,0.00015062291640788317
58,gentle-sky-6531,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.log_sum_of_spec_over_margin_adjusted1,False,log_sum_of_spec_over_margin,True,0.29891496896743774,0.0001528458669781685,499,0.02389579825103283,84.44428706169128,0.030569173395633698,0.00013657065574079752,-3.366173405083828e-05,0.015851430594921112,1591801988.2370784,0.030432602390646935,0.00012062607129337266,102,0.0006146254600025713,0.00340825947932899,0.0001528458669781685
59,balmy-music-6530,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.pacbayes_flatness_adjusted1,False,pacbayes_flatness,True,0.24381016194820404,0.00010997383651556449,499,0.0695476159453392,69.09980511665344,0.02199476771056652,0.0018203689251095057,0.0003642392111942172,0.010035856626927853,1591801947.0733955,0.02017439901828766,2.343868072784971e-05,102,0.0002094739320455119,0.0016273176297545433,0.00010997383651556449
60,lyric-frog-6529,1,False,True,sgdm,500,,nin_adjusted,,v2,depth,june10_v2,0.001,complexity.pacbayes_init_adjusted1,False,pacbayes_init,True,0.30197978019714355,0.00012138297461206092,499,0.04771650582551956,86.56848287582397,0.024276595562696457,0.00013510235294234008,-0.0015045389300212264,0.011492354795336723,1591801959.6372888,0.024141492322087288,6.164389196783304e-05,7,-0.0011338986223563552,0.0028850340750068426,0.00012138297461206092
