,name,lr,rex,bias,optim,steps,dataset,datafile,datasize,exp_type,env_split,wandb_tag,weight_init,actual_measure,only_bias__ignore_input,selected_single_measure,nonnegative_weights_only,rex_penalty,bias_grad,risk_range,weight_grad,risk_max,risk_min,weight,train_mse,risk_argmax,bias,_step,_timestamp,irmv1_penalty,robustness_penalty,loss,_runtime
106,clear-flower-55,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.pacbayes_init,False,pacbayes_init,True,9.158020839095116e-05,-0.0017560423584654927,0.03101665899157524,-0.0005580586730502546,0.031142251566052437,0.00012559271999634802,0.04171831160783768,0.011614874936640264,43,0.2880018949508667,499,1600962219,0.003763481043279171,0.00015571125550195575,0.00015571125550195575,57
107,drawn-cosmos-54,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,4.739924042951315e-05,-0.001461682841181755,0.021688265725970268,-0.0008279049070551991,0.021775605157017708,8.733906724955887e-05,0.06818902492523193,0.008912625722587109,64,0.28546303510665894,499,1600962215,0.002563816495239734,0.00010887802636716516,0.00010887802636716516,53
108,desert-silence-53,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,0.0002809756260830909,0.0022987269330769777,0.05268450081348419,-0.0011092376662418246,0.05287647247314453,0.00019197104847989976,0.011958280578255652,0.01833517849445343,141,0.3134783208370209,499,1600962157,0.007071829400956631,0.00026438236818648875,0.00026438236818648875,66
109,breezy-fire-52,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,0.00025544039090164006,-0.002163883065804839,0.05033256113529205,-0.001851504435762763,0.05051583796739578,0.0001832776761148125,0.007397371344268322,0.017871033400297165,189,0.31105777621269226,499,1600962133,0.006544497795403004,0.00025257919332943857,0.00025257919332943857,60
110,ethereal-jazz-51,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,9.193277219310404e-05,0.001864291145466268,0.0356631726026535,0.0026794378645718098,0.035687483847141266,2.431073517072946e-05,0.049021363258361816,0.011039073579013348,104,0.28558558225631714,499,1600962072,0.003782029263675213,0.0001784374180715531,0.0001784374180715531,53
111,happy-leaf-50,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.param_norm,False,param_norm,True,0.00014817521150689572,0.0018872718792408705,0.03555624559521675,-0.001900379080325365,0.03562682494521141,7.057849143166095e-05,0.02665623091161251,0.01409158855676651,141,0.29482004046440125,499,1600962054,0.004956398159265518,0.0001781341270543635,0.0001781341270543635,52
112,gallant-dragon-49,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.path_norm,False,path_norm,True,0.00015046515909489244,-0.0019747409969568253,0.03858724236488342,0.001025271019898355,0.03905568644404411,0.00046844579628668725,0.05410120636224747,0.013907644897699356,36,0.3004132807254791,499,1600962000,0.004602799657732248,0.00019527843687683344,0.00019527843687683344,58
113,polar-lion-48,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,0.00015577250451315194,-0.001963677816092968,0.038516853004693985,0.0010486161336302755,0.03863464668393135,0.0001177936210297048,0.039189133793115616,0.014114555902779102,36,0.2980489134788513,499,1600961982,0.004628943279385567,0.0001931732404045761,0.0001931732404045761,53
114,pleasant-cherry-47,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,lr,sep24_v2,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,0.0003087904769927263,0.002381020924076438,0.05634508281946182,-0.00043791718780994415,0.056732386350631714,0.0003873029490932822,0.0,0.01927713118493557,141,0.31886786222457886,499,1600961923,0.007535458076745272,0.0002836619387380779,0.0002836619387380779,63
115,crimson-music-46,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.path_norm,True,path_norm,True,0.000259589112829417,0.0003877189592458308,0.06853096187114716,0.0,0.06856141239404678,3.0448172765318304e-05,0.0010000000474974513,0.021235482767224312,1083,0.3357035219669342,499,1600962228,0.007204993162304163,5.0786231440724805e-05,5.0786231440724805e-05,407
116,lemon-sun-45,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.dist_spec_init_fft,False,dist_spec_init,True,0.00010679742990760133,-0.00030272803269326687,0.04178626835346222,-0.0009099426097236574,0.04181487858295441,2.861112261598464e-05,0.028540324419736866,0.014838925562798975,1126,0.3083871901035309,499,1600962175,0.00375029630959034,3.09739843942225e-05,3.09739843942225e-05,369
117,fearless-deluge-44,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.fro_dist,False,fro_dist,True,4.6310284233186394e-05,0.000259696738794446,0.031247135251760483,0.00034309635520912707,0.031275488436222076,2.8353653760859743e-05,0.052303217351436615,0.010510013438761234,1254,0.2786914110183716,499,1600962188,0.0021363983396440744,2.316702921234537e-05,2.316702921234537e-05,389
118,ethereal-gorge-43,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.fro_over_spec_fft,False,fro_over_spec,True,0.0002717741299420595,0.00035841381759382784,0.05850613862276077,0.00045188915100879967,0.05855591967701912,4.977942444384098e-05,0.02716146968305111,0.019828880205750465,192,0.3387300372123718,499,1600962137,0.006864073220640421,4.3374755477998406e-05,4.3374755477998406e-05,361
119,cool-music-42,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.inverse_margin,False,inverse_margin,True,0.0002092203067149967,0.0003328565799165517,0.0504700243473053,0.0005786498659290373,0.05049958825111389,2.956474054371938e-05,0.026658175513148308,0.017785795032978058,1062,0.33611157536506653,499,1600962133,0.005747081711888313,3.740710235433653e-05,3.740710235433653e-05,361
120,playful-moon-41,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_prod_of_fro,False,log_prod_of_fro,True,0.00025979705969803035,0.00038778415182605386,0.06855405867099762,6.50294023216702e-05,0.06858446449041367,3.0407560188905336e-05,0.0,0.021241506561636925,1083,0.33574292063713074,499,1600962130,0.007209600415080786,5.0803308113245293e-05,5.0803308113245293e-05,366
121,skilled-bird-40,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_prod_of_fro_over_margin,False,log_prod_of_fro_over_margin,True,0.00025979720521718264,0.0003877841809298843,0.06855406612157822,5.685759242624045e-05,0.06858447194099426,3.0407534723053686e-05,0.0,0.021241510286927223,1083,0.3357429504394531,499,1600961904,0.007209604140371084,5.08033117512241e-05,5.08033117512241e-05,377
122,glamorous-glade-39,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_prod_of_spec_fft,False,log_prod_of_spec,True,0.00025979720521718264,0.0003877841809298843,0.06855406612157822,0.00028483569622039795,0.06858447194099426,3.0407534723053686e-05,0.0,0.021241510286927223,1083,0.3357429504394531,499,1600961833,0.007209604140371084,5.08033117512241e-05,5.08033117512241e-05,396
123,logical-bird-38,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_prod_of_spec_over_margin_fft,False,log_prod_of_spec_over_margin,True,0.00025979705969803035,0.00038778415182605386,0.06855405867099762,0.00026199579588137567,0.06858446449041367,3.0407560188905336e-05,0.0,0.021241506561636925,1083,0.33574292063713074,499,1600961772,0.007209600415080786,5.0803308113245293e-05,5.0803308113245293e-05,338
124,classic-firebrand-37,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_sum_of_fro,False,log_sum_of_fro,True,6.188417319208384e-05,-0.0003011635853908956,0.041377730667591095,-0.0005178767605684698,0.041560348123312,0.00018261723744217304,0.1021510437130928,0.014237584546208382,1126,0.2166389226913452,499,1600961794,0.002171879168599844,3.078544250456616e-05,3.078544250456616e-05,361
125,misty-planet-36,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_sum_of_fro_over_margin,False,log_sum_of_fro_over_margin,True,0.00010103215026902036,-0.0003201736253686249,0.04673853889107704,-0.00048734500887803733,0.04676893725991249,3.0397721275221556e-05,0.05894074589014053,0.012177574448287489,1126,0.29186323285102844,499,1600961771,0.003068072255700826,3.4643657272681594e-05,3.4643657272681594e-05,347
126,fancy-water-35,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_sum_of_spec_fft,False,log_sum_of_spec,True,6.859263521619141e-05,-0.0003024695906788111,0.041782014071941376,-0.0005562981823459268,0.04181183502078056,2.9820232157362625e-05,0.0958356186747551,0.013376099057495594,1126,0.21548347175121307,499,1600961747,0.002030581468716264,3.09717288473621e-05,3.09717288473621e-05,346
127,vital-energy-34,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_sum_of_spec_over_margin_fft,False,log_sum_of_spec_over_margin,True,6.516812572954223e-05,-0.0003286605642642826,0.04930878058075905,-0.0005330148269422352,0.04933788627386093,2.910550392698497e-05,0.07101646065711975,0.011026488617062569,1126,0.26204395294189453,499,1600961737,0.0023756378795951605,3.654658212326467e-05,3.654658212326467e-05,353
128,proud-thunder-33,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.pacbayes_flatness,False,pacbayes_flatness,True,2.993399539263919e-05,0.00026329068350605667,0.03160993009805679,0.00039500187267549336,0.03175800293684006,0.0001480738865211606,0.0895383208990097,0.01000337116420269,1310,0.2402892708778381,499,1600961751,0.001808115281164646,2.35244460782269e-05,2.35244460782269e-05,380
129,electric-disco-32,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.pacbayes_init,False,pacbayes_init,True,5.5418619012925774e-05,-0.00025740632554516196,0.03020496666431427,-1.359379712084774e-05,0.030231621116399765,2.665437568794005e-05,0.04466409981250763,0.011259274557232857,1160,0.29380226135253906,499,1600961501,0.0024307076819241047,2.2393793187802657e-05,2.2393793187802657e-05,349
130,stellar-durian-31,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.pacbayes_mag_flatness,False,pacbayes_mag_flatness,True,2.616963865875732e-05,-0.00023439501819666475,0.024878833442926407,6.683072570012882e-06,0.025071680545806885,0.00019284668087493628,0.10839464515447617,0.00821920670568943,1022,0.27101796865463257,499,1600961410,0.0017192050581797955,1.8571614418760873e-05,1.8571614418760873e-05,360
131,soft-frost-30,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.pacbayes_mag_init,False,pacbayes_mag_init,True,0.00028498098254203796,0.0003740837564691901,0.06371080875396729,-8.076184167293832e-05,0.06378654390573502,7.573862239951268e-05,0.02125450223684311,0.020901916548609737,1295,0.3410708010196686,499,1600961406,0.007377260830253363,4.724929021904245e-05,4.724929021904245e-05,361
132,still-cosmos-29,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.pacbayes_mag_orig,False,pacbayes_mag_orig,True,0.00029090745374560356,0.0003763302229344845,0.06448089331388474,-5.614302062895149e-05,0.06455343961715698,7.25492209312506e-05,0.021515319123864177,0.021060016006231308,1295,0.34022173285484314,499,1600961408,0.007468749303370714,4.781736424774863e-05,4.781736424774863e-05,365
133,daily-elevator-27,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.param_norm,False,param_norm,True,5.481311382027343e-05,0.0003038989380002022,0.04374806210398674,0.0005947240861132741,0.04387254640460014,0.0001244837330887094,0.06606067717075348,0.011103751137852669,1254,0.25434762239456177,499,1600961397,0.0022519398480653763,3.24981810990721e-05,3.24981810990721e-05,370
134,faithful-meadow-27,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.pacbayes_orig,False,pacbayes_orig,True,4.819157038582489e-05,0.0002747852122411132,0.03468615189194679,0.0005340855568647385,0.03470901399850845,2.286296512465924e-05,0.0591253787279129,0.010122455656528471,1310,0.2721169590950012,499,1600961376,0.0020827956032007933,2.5710380214150064e-05,2.5710380214150064e-05,349
135,likely-gorge-26,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.path_norm,False,path_norm,True,8.564425661461428e-05,-0.0002925702719949186,0.03901069238781929,0.00011150300269946456,0.03905216231942177,4.14705828006845e-05,0.053494635969400406,0.013995091430842876,1023,0.30322030186653137,499,1600961359,0.0032916595228016376,2.892752854677383e-05,2.892752854677383e-05,337
136,atomic-bush-25,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.path_norm_over_margin,False,path_norm_over_margin,True,8.574849925935268e-05,-0.00029432622250169516,0.03947892785072327,0.0001223135768668726,0.03952239081263542,4.346256173448637e-05,0.0480387769639492,0.014141157269477844,1023,0.30202585458755493,499,1600961344,0.0033190788235515356,2.927584500866942e-05,2.927584500866942e-05,339
137,fine-butterfly-24,1,False,True,sgdm,500,,nin.cifar10_svhn,,v2,all,sep24_v2,0.001,complexity.log_spec_orig_main_fft,False,log_spec_orig_main,True,0.00025979720521718264,0.0003877841809298843,0.06855406612157822,0.0002246499789180234,0.06858447194099426,3.0407534723053686e-05,0.0,0.021241510286927223,1083,0.3357429504394531,499,1600961124,0.007209604140371084,5.08033117512241e-05,5.08033117512241e-05,354
